pair,acronym,description,frequency
"('ANCA', 'anticitoplasma de neutrófilo')",ANCA,anticitoplasma de neutrófilo,2
"('EA', 'enfermedades autoinmunes')",EA,enfermedades autoinmunes,1
"('AFG', 'actividades fisicas grupales')",AFG,actividades fisicas grupales,1
"('DM2', 'diabetes mellitus tipo 2')",DM2,diabetes mellitus tipo 2,1
"('eas', 'estenosis aórtica supravalvular')",eas,estenosis aórtica supravalvular,1
"('SAS', 'servicio andaluz de salud')",SAS,servicio andaluz de salud,1
"('EHE', 'estados hipertensivos del embarazo')",EHE,estados hipertensivos del embarazo,1
"('HTA-ALERT', 'hipertensos mediante mensajes de alerta en el teléfono móvil')",HTA-ALERT,hipertensos mediante mensajes de alerta en el teléfono móvil,1
"('RC', 'ritmo circadiano')",RC,ritmo circadiano,1
"('SIC', 'síndrome de intestino corto')",SIC,síndrome de intestino corto,1
"('ADE', 'ancho de distribución eritrocitaria')",ADE,ancho de distribución eritrocitaria,1
"('HRV', 'hipertensión renovascular')",HRV,hipertensión renovascular,1
"('HA', 'hipertensión arterial')",HA,hipertensión arterial,1
"('IAM-CEST', 'infarto agudo al miocardio con elevación del st')",IAM-CEST,infarto agudo al miocardio con elevación del st,1
"('ETV', 'enfermedad tromboembólica venosa')",ETV,enfermedad tromboembólica venosa,6
"('TSP- 1', 'trombospondina-1')",TSP- 1,trombospondina-1,1
"('PAIA', 'plan de atencion al ictus de aragon')",PAIA,plan de atencion al ictus de aragon,1
"('EIC', 'ecocardiografía intracardíaca')",EIC,ecocardiografía intracardíaca,1
"('PA', 'presion arterial')",PA,presion arterial,1
"('ISS', 'injury severity score')",ISS,injury severity score,1
"('coils', 'conducto arterioso mediante espirales')",coils,conducto arterioso mediante espirales,1
"('ERCO', 'enfermedad renal crónica oculta')",ERCO,enfermedad renal crónica oculta,1
"('ANCA', 'anticuerpos contra citoplasma de neutrófilos')",ANCA,anticuerpos contra citoplasma de neutrófilos,1
"('ACG', 'adjusted clinical groups\x94')",ACG,adjusted clinical groups,1
"('EPC', 'escalas de probabilidad clínica')",EPC,escalas de probabilidad clínica,1
"('TD', 'test de denver')",TD,test de denver,1
"('AAMCC', 'association of medical chronobiology and chronotherapeutics')",AAMCC,association of medical chronobiology and chronotherapeutics,1
"('SCIE', 'science citation index expanded')",SCIE,science citation index expanded,1
"('ACV', 'accidente cerebrovascular')",ACV,accidente cerebrovascular,2
"('ERO', 'especies reactivas de oxígeno')",ERO,especies reactivas de oxígeno,1
"('LQ', 'lesion quirurgica')",LQ,lesion quirurgica,1
"('CAR', 'consulta de alta resolución')",CAR,consulta de alta resolución,1
"('IR', 'imt, índice de resistencia')",IR,"imt, índice de resistencia",1
"('AGF', 'angiografía con fluoresceína')",AGF,angiografía con fluoresceína,1
"('SEA', 'sociedad española de arteriosclerosis')",SEA,sociedad española de arteriosclerosis,2
"('LTSV', 'limitación del tratamiento de soporte vital')",LTSV,limitación del tratamiento de soporte vital,1
"('RENAPREC', 'registro nacional sobre programas de rehabilitación cardíaca en méxico')",RENAPREC,registro nacional sobre programas de rehabilitación cardíaca en méxico,1
"('RV5', 'r en la derivación v5')",RV5,r en la derivación v5,1
"('PCR', 'proteína c-reactiva')",PCR,proteína c-reactiva,2
"('SENEC', 'sociedad española de neurocirugía')",SENEC,sociedad española de neurocirugía,1
"('PAN', 'poliarteritis nodosa')",PAN,poliarteritis nodosa,2
"('maapa', 'monitoreo ambulatorio automático de la presión arterial de 24 horas')",maapa,monitoreo ambulatorio automático de la presión arterial de 24 horas,1
"('NBI', 'necesidades básicas insatisfechas')",NBI,necesidades básicas insatisfechas,1
"('PL', 'punción lumbar')",PL,punción lumbar,1
"('TAC', 'tomografia axial computarizada')",TAC,tomografia axial computarizada,1
"('RCE', 'recuperación de la circulación espontánea')",RCE,recuperación de la circulación espontánea,1
"('PGC', 'porcentaje de grasa corporal')",PGC,porcentaje de grasa corporal,1
"('RECCyL', 'riesgo de enfermedad cardiovascular en castilla y león')",RECCyL,riesgo de enfermedad cardiovascular en castilla y león,1
"('RNICP', 'registro nacional de intervenciones coronarias percutáneas')",RNICP,registro nacional de intervenciones coronarias percutáneas,1
"('ER-IgG4', 'enfermedad relacionada con la inmunoglobulina g4')",ER-IgG4,enfermedad relacionada con la inmunoglobulina g4,1
"('OT', 'objetivo terapéutico')",OT,objetivo terapéutico,2
"('iPCSK9', 'inhibidores de proproteína convertasa subtilisina/kexina tipo 9')",iPCSK9,inhibidores de proproteína convertasa subtilisina/kexina tipo 9,1
"('AT', 'arteritis de takayasu')",AT,arteritis de takayasu,2
"('PAM', 'poliangeítis microscópica')",PAM,poliangeítis microscópica,2
"('PAIA', 'programa de atención al ictus en aragón')",PAIA,programa de atención al ictus en aragón,1
"('GV', 'gastrectomía vertical')",GV,gastrectomía vertical,1
"('AV', 'aneurismas venosos')",AV,aneurismas venosos,1
"('EVC', 'enfermedad cerebrovascular')",EVC,enfermedad cerebrovascular,1
"('HR', 'hipertensión arterial')",HR,hipertensión arterial,1
"('GEVA', 'grupo de enfermedades vasculares de albacete')",GEVA,grupo de enfermedades vasculares de albacete,1
"('ECNEI', 'endocarditis infecciosa')",ECNEI,endocarditis infecciosa,1
"('TAD', 'tensión arterial diastólica')",TAD,tensión arterial diastólica,1
"('SAFP', 'síndrome antifosfolípido primario')",SAFP,síndrome antifosfolípido primario,1
"('APC', 'apexcardiograma')",APC,apexcardiograma,1
"('CIV', 'comunicacción interventricular')",CIV,comunicacción interventricular,1
"('ERCT', 'enfermedad renal crónica terminal')",ERCT,enfermedad renal crónica terminal,1
"('PICI', 'plan integral de cardiopatía isquémica')",PICI,plan integral de cardiopatía isquémica,1
"('GPC', 'guías de práctica clínica')",GPC,guías de práctica clínica,1
"('c-HDL', 'colesterol hdl')",c-HDL,colesterol hdl,1
"('CEIPC', 'comité español interdisciplinario para la prevención cardiovascular')",CEIPC,comité español interdisciplinario para la prevención cardiovascular,1
"('SUH', 'servicio de urgencias hospitalario')",SUH,servicio de urgencias hospitalario,1
"('VMA', 'vinilmandélico')",VMA,vinilmandélico,1
"('GENI', 'grupo español de neurorradiología intervencionista')",GENI,grupo español de neurorradiología intervencionista,1
"('TAB', 'tasa anualizada de brotes')",TAB,tasa anualizada de brotes,1
"('SChS', 'síndrome de churg-strauss')",SChS,síndrome de churg-strauss,1
"('GRECA', 'grupo de estudio de la calidad asistencial')",GRECA,grupo de estudio de la calidad asistencial,1
"('SMet', 'síndrome metabólico')",SMet,síndrome metabólico,1
"('TIAM', 'trombectomia intraarterial mecanica')",TIAM,trombectomia intraarterial mecanica,1
"('RSIM', 'romanian society of internal medicine')",RSIM,romanian society of internal medicine,1
"('EMM', 'enfermedad de moyamoya')",EMM,enfermedad de moyamoya,1
"('PCRus', 'proteína c reactiva ultrasensible')",PCRus,proteína c reactiva ultrasensible,1
"('RMC', 'resonancia magnética cardiovascular')",RMC,resonancia magnética cardiovascular,1
"('PRESENCIAP', 'prevención secundaria de la cardiopatía isquémica en la atención primaria')",PRESENCIAP,prevención secundaria de la cardiopatía isquémica en la atención primaria,1
"('REV-7d', 'revisita a urgencias por ica a 7 días')",REV-7d,revisita a urgencias por ica a 7 días,1
"('FRV', 'factores de riesgo vascular')",FRV,factores de riesgo vascular,1
"('ARA-II', 'antagonistas de los receptores de la angiotensina ii')",ARA-II,antagonistas de los receptores de la angiotensina ii,1
"('NAG', 'n-acetil-beta-d-glucosaminidasa')",NAG,n-acetil-beta-d-glucosaminidasa,2
"('IAMCEST', 'infarto agudo de miocardio con elevación del segmento st')",IAMCEST,infarto agudo de miocardio con elevación del segmento st,1
"('c-LDL', 'colesterol ldl')",c-LDL,colesterol ldl,1
"('ICA', 'insuficiencia cardiaca aguda')",ICA,insuficiencia cardiaca aguda,9
"('PE', 'preeclampsia')",PE,preeclampsia,1
"('CAM', 'comunidad autónoma de madrid')",CAM,comunidad autónoma de madrid,1
"('mapa', 'monitoreo ambulatorio de presión arterial')",mapa,monitoreo ambulatorio de presión arterial,1
"('TCMC', 'tc multicorte')",TCMC,tc multicorte,1
"('MAPA', 'monitoreo ambulatorio de presión arterial de 24 horas')",MAPA,monitoreo ambulatorio de presión arterial de 24 horas,1
"('FOP', 'foramen oval permeable')",FOP,foramen oval permeable,2
"('E. P.', 'espleno-portografía')",E. P.,espleno-portografía,1
"('IV', 'investigación en cardiología clínica')",IV,investigación en cardiología clínica,1
"('SECAC', 'sociedad española de cronobiología aplicada, cronoterapia y riesgo vascular')",SECAC,"sociedad española de cronobiología aplicada, cronoterapia y riesgo vascular",1
"('SAF', 'síndrome antifosfolípido')",SAF,síndrome antifosfolípido,1
"('PC', 'parada cardiaca')",PC,parada cardiaca,1
"('GEMI', 'grupo de estudios multicéntrico de infarto')",GEMI,grupo de estudios multicéntrico de infarto,1
"('FAP', 'fibrilacion auricular paroxistica')",FAP,fibrilacion auricular paroxistica,1
"('SWB', 'síndrome williams-beuren')",SWB,síndrome williams-beuren,1
"('PC', 'pectus carinatum')",PC,pectus carinatum,1
"('RCP', 'reanimación cardiopulmonar pediátrica')",RCP,reanimación cardiopulmonar pediátrica,1
"('SEC', 'sociedad española de cardiología')",SEC,sociedad española de cardiología,3
"('AVK', 'antivitamina k')",AVK,antivitamina k,1
"('OR', 'odds ratio')",OR,odds ratio,1
"('PANDA', 'programa nacional de drogas antineoplásicas')",PANDA,programa nacional de drogas antineoplásicas,1
"('iPCSK9', 'inhibidores de la proprotein convertase subtilisin/kexin-9')",iPCSK9,inhibidores de la proprotein convertase subtilisin/kexin-9,1
"('ENSA', 'encuesta nacional de salud')",ENSA,encuesta nacional de salud,3
"('SN', 'síndrome nefrótico')",SN,síndrome nefrótico,1
"('TC', 'tomografia computarizada')",TC,tomografia computarizada,1
"('GCNE', 'grupo control no equivalente')",GCNE,grupo control no equivalente,1
"('AMPA', 'automedida de la presión arterial')",AMPA,automedida de la presión arterial,1
"('EKI', 'enfermedad de kawasaki incompleta')",EKI,enfermedad de kawasaki incompleta,1
"('ReMeFa', 'registro mexicano de fibrilación auricular')",ReMeFa,registro mexicano de fibrilación auricular,1
"('FRC', 'factores de riesgo coronario')",FRC,factores de riesgo coronario,1
"('MTHFR', 'metilentetrahidrofolato reductasa')",MTHFR,metilentetrahidrofolato reductasa,1
"('PCT', 'parada cardiaca traumática')",PCT,parada cardiaca traumática,1
"('GI', 'grupo intervención')",GI,grupo intervención,1
"('IC', 'intervalos de confianza')",IC,intervalos de confianza,1
"('ATCC', 'angiotomografía computarizada coronaria')",ATCC,angiotomografía computarizada coronaria,1
"('IMCEST', 'infarto agudo de miocardio con elevación del segmento st')",IMCEST,infarto agudo de miocardio con elevación del segmento st,1
"('FESNAD', 'federación española de sociedades de alimentación, nutrición y dietética')",FESNAD,"federación española de sociedades de alimentación, nutrición y dietética",1
"('VSG', 'valoración subjetiva global')",VSG,valoración subjetiva global,1
"('DI', 'discapacidad intelectual')",DI,discapacidad intelectual,1
"('OAI', 'orejuela de la aurícula izquierda')",OAI,orejuela de la aurícula izquierda,1
"('HPN', 'hipotension nocturna')",HPN,hipotension nocturna,1
"('EVCi', 'evento vascular cerebral isquémico')",EVCi,evento vascular cerebral isquémico,1
"('SCS', 'síndrome de churg-strauss')",SCS,síndrome de churg-strauss,1
"('AP', 'angioplastia primaria')",AP,angioplastia primaria,1
"('FANV', 'fibrilacion auricular no valvular')",FANV,fibrilacion auricular no valvular,1
"('FCRS', 'framingham coronary risk score')",FCRS,framingham coronary risk score,1
"('escopean', 'estudio de correlación entre perfusión miocárdica y angiografía coronaria.')",escopean,estudio de correlación entre perfusión miocárdica y angiografía coronaria.,1
"('EVRD', 'estudio valencia sobre retinopatía diabética')",EVRD,estudio valencia sobre retinopatía diabética,1
"('ERC', 'enfermedad renal cronica')",ERC,enfermedad renal cronica,1
"('CIV', 'comunicación interventricular aislada')",CIV,comunicación interventricular aislada,1
"('LES', 'lupus eritematoso sistémico')",LES,lupus eritematoso sistémico,2
"('DCTC', 'duplex color transcraneal')",DCTC,duplex color transcraneal,1
"('HSC', 'hiperplasia suprarrenal congénita')",HSC,hiperplasia suprarrenal congénita,1
"('IMPA', 'incremento matutino de la presión arterial')",IMPA,incremento matutino de la presión arterial,1
"('AAA', 'aorta abdominal')",AAA,aorta abdominal,2
"('IET', 'intubación endotraqueal')",IET,intubación endotraqueal,1
"('TAS', 'tensión arterial sistólica')",TAS,tensión arterial sistólica,1
