pair,acronym,description,frequency
"('Neuro-ACMI', 'neurología crítica de la asociación catalana de medicina intensiva')",Neuro-ACMI,neurología crítica de la asociación catalana de medicina intensiva,1
"('TDA', 'tasa de declive anual')",TDA,tasa de declive anual,1
"('PCV', 'procarbacina, lomustina y vincristina')",PCV,"procarbacina, lomustina y vincristina",1
"('DN', 'dolor neuropático')",DN,dolor neuropático,1
"('GMFM', 'gross motor function measure')",GMFM,gross motor function measure,1
"('IPM', 'intoxicación paralítica por mariscos')",IPM,intoxicación paralítica por mariscos,1
"('VEE', 'venezolana')",VEE,venezolana,1
"('REGITELL', 'registro de pacientes con ataque isquémico transitorio de lleida')",REGITELL,registro de pacientes con ataque isquémico transitorio de lleida,1
"('SAHS', 'sindrome de apneas-hipopneas')",SAHS,sindrome de apneas-hipopneas,1
"('SHO', 'síndrome de hipoventilación del obeso')",SHO,síndrome de hipoventilación del obeso,1
"('TRS', 'trastornos respiratorios del sueño')",TRS,trastornos respiratorios del sueño,1
"('PAS', 'presion arterial sistolica')",PAS,presion arterial sistolica,1
"('GEECV', 'grupo de estudio de enfermedades cerebrovasculares')",GEECV,grupo de estudio de enfermedades cerebrovasculares,1
"('WISCI', 'walking index spinal cord injury')",WISCI,walking index spinal cord injury,1
"('di', 'dosis inicial')",di,dosis inicial,1
"('AAS', 'acido acetilsalicilico')",AAS,acido acetilsalicilico,1
"('TC', 'tomografía computarizada')",TC,tomografía computarizada,1
"('T.E.C.', 'traumatismo encéfano craneano')",T.E.C.,traumatismo encéfano craneano,1
"('NEM I', 'neoplasias endocrinas múltiples')",NEM I,neoplasias endocrinas múltiples,1
"('RR', 'riesgo relativo')",RR,riesgo relativo,1
"('vHIT', 'video head impulse test')",vHIT,video head impulse test,1
"('IAH', 'indice de apnea/hipopnea')",IAH,indice de apnea/hipopnea,1
"('EFBA', 'epilepsia focal benigna atipica')",EFBA,epilepsia focal benigna atipica,1
"('TDI', 'trastornos del desarrollo intelectual')",TDI,trastornos del desarrollo intelectual,2
"('AI', 'aneurismas intracraneales')",AI,aneurismas intracraneales,1
"('E.M.I.H.', 'encefalopatía mioclónica infantil hipsarrítmica')",E.M.I.H.,encefalopatía mioclónica infantil hipsarrítmica,1
"('RRE', 'rehabilitacion del reconocimiento de emociones')",RRE,rehabilitacion del reconocimiento de emociones,1
"('CCC', 'communication checklist')",CCC,communication checklist,1
"('DCM', 'disfunción cerebral mínima')",DCM,disfunción cerebral mínima,1
"('RG', 'residuo gástrico')",RG,residuo gástrico,1
"('TdM', 'teoria de la mente')",TdM,teoria de la mente,1
"('EULA', 'evaluacion de la apraxia de los miembros superiores')",EULA,evaluacion de la apraxia de los miembros superiores,1
"('SIADH', 'secrecion inadecuada de adh')",SIADH,secrecion inadecuada de adh,1
"('apoE', 'apolipoproteína e')",apoE,apolipoproteína e,1
"('NAVM', 'neumonía asociada a ventilación mecánica')",NAVM,neumonía asociada a ventilación mecánica,1
"('MAV', 'malformaciones arteriovenosas')",MAV,malformaciones arteriovenosas,2
"('media', 'mostro celulas foliculo-estrelladas positivas para s-100')",media,mostro celulas foliculo-estrelladas positivas para s-100,1
"('QOL-AD', ""quality of life in alzheimer's disease"")",QOL-AD,quality of life in alzheimer's disease,1
"('SEPN1', 'selenoproteina 1')",SEPN1,selenoproteina 1,1
"('DCA', 'daño cerebral adquirido')",DCA,daño cerebral adquirido,1
"('SNC', 'sistema nervioso central')",SNC,sistema nervioso central,8
"('SNT', 'sindrome neurologico tardio')",SNT,sindrome neurologico tardio,1
"('ASA', 'american society of anesthesiologists')",ASA,american society of anesthesiologists,1
"('TMI-M', 'tasa de mortalidad infantil por microcefalia')",TMI-M,tasa de mortalidad infantil por microcefalia,1
"('LDX', 'lisdexanfetamina')",LDX,lisdexanfetamina,1
"('SAOS', 'sindrome de apnea obstructiva del sueño')",SAOS,sindrome de apnea obstructiva del sueño,2
"('RBANS', 'repeatable battery for the assessment of neuropsychological status')",RBANS,repeatable battery for the assessment of neuropsychological status,1
"('PGB', 'pregabalina')",PGB,pregabalina,1
"('ReDeGi', 'registro de demencias de girona')",ReDeGi,registro de demencias de girona,1
"('AFG', 'actividades fisicas grupales')",AFG,actividades fisicas grupales,1
"('DOMS', 'delayed onset muscular soreness')",DOMS,delayed onset muscular soreness,1
"('Glut1', 'glucosa tipo 1')",Glut1,glucosa tipo 1,1
"('DM2', 'diabetes mellitus tipo 2')",DM2,diabetes mellitus tipo 2,1
"('eas', 'estenosis aórtica supravalvular')",eas,estenosis aórtica supravalvular,1
"('SD', 'síndrome de down')",SD,síndrome de down,2
"('ABiF', 'andalusian bipolar family')",ABiF,andalusian bipolar family,1
"('GEW', 'gaitrite ® electronic walkway')",GEW,gaitrite ® electronic walkway,1
"('GMFCS', 'gross motor function classification system')",GMFCS,gross motor function classification system,2
"('UTM', 'unidades de trastornos del movimiento')",UTM,unidades de trastornos del movimiento,1
"('UCIP', 'unidades de cuidados intensivos pediatricos')",UCIP,unidades de cuidados intensivos pediatricos,1
"('HoNOS-LD', 'health of the nation outcome scales for people with learning disabilities')",HoNOS-LD,health of the nation outcome scales for people with learning disabilities,1
"('EEH', 'espongiformes en humanos')",EEH,espongiformes en humanos,1
"('FHA', 'fiebre hemorrágica argentina')",FHA,fiebre hemorrágica argentina,1
"('MMAE', 'masa muscular apendicular esquelética')",MMAE,masa muscular apendicular esquelética,1
"('PIC', 'presión intracraneal')",PIC,presión intracraneal,1
"('LAL', 'leucemia aguda linfoide')",LAL,leucemia aguda linfoide,1
"('US', 'uso de sustancias')",US,uso de sustancias,1
"('TEPROSIF', 'test para evaluar los procesos fonológicos de simplificación')",TEPROSIF,test para evaluar los procesos fonológicos de simplificación,1
"('SNS', 'sistema nacional de salud')",SNS,sistema nacional de salud,1
"('SVSR', 'sindrome de vigilia sin respuesta')",SVSR,sindrome de vigilia sin respuesta,1
"('EEG-V', 'eeg de vigilia')",EEG-V,eeg de vigilia,1
"('L.C.R.', 'liquido cefalorraquídeo')",L.C.R.,liquido cefalorraquídeo,1
"('DEP', 'de parkinson')",DEP,de parkinson,1
"('TCL', 'tempo cognitivo lento')",TCL,tempo cognitivo lento,1
"('TAP', 'tenotomía y aponeurotomía percutánea')",TAP,tenotomía y aponeurotomía percutánea,1
"('PAIA', 'plan de atencion al ictus de aragon')",PAIA,plan de atencion al ictus de aragon,1
"('PA', 'presion arterial')",PA,presion arterial,1
"('ISS', 'injury severity score')",ISS,injury severity score,1
"('VPPB', 'vertigo posicional paroxistico benigno')",VPPB,vertigo posicional paroxistico benigno,1
"('PEAC', 'potenciales evocados auditivos corticales')",PEAC,potenciales evocados auditivos corticales,1
"('SENEP', 'sociedad española de neurologia pediatrica')",SENEP,sociedad española de neurologia pediatrica,4
"('EMC', 'estado de minima conciencia')",EMC,estado de minima conciencia,1
"('CV', 'comunitat valenciana')",CV,comunitat valenciana,1
"('TD', 'test de denver')",TD,test de denver,1
"('IAL', 'intoxicación aguda por litio')",IAL,intoxicación aguda por litio,1
"('HADS', 'hospitalaria de ansiedad y depresion')",HADS,hospitalaria de ansiedad y depresion,1
"('ACV', 'accidente cerebrovascular')",ACV,accidente cerebrovascular,2
"('LQ', 'lesion quirurgica')",LQ,lesion quirurgica,1
"('EEG-PS', 'eeg de privacion de sueño')",EEG-PS,eeg de privacion de sueño,1
"('ELT', 'epilepsia del lobulo temporal')",ELT,epilepsia del lobulo temporal,1
"('PPT', 'pacientes politraumáticos')",PPT,pacientes politraumáticos,1
"('DM', 'deficientes mentales')",DM,deficientes mentales,1
"('SPCD', 'síntomas psicológicos y conductuales')",SPCD,síntomas psicológicos y conductuales,1
"('TAB', 'tasa anual de brotes')",TAB,tasa anual de brotes,1
"('TUS', 'trastornos por uso de sustancias')",TUS,trastornos por uso de sustancias,1
"('HY', 'hoehn y yahr')",HY,hoehn y yahr,1
"('SIADH', 'secreción inadecuada de adh')",SIADH,secreción inadecuada de adh,1
"('rango', 'recambios de generador. seguimiento medio de 8,4 años')",rango,"recambios de generador. seguimiento medio de 8,4 años",1
"('AVD', 'actividades de la vida diaria')",AVD,actividades de la vida diaria,1
"('EPR', 'encefalopatia posterior reversible')",EPR,encefalopatia posterior reversible,1
"('CFQ', 'creatinfosfoquinasa')",CFQ,creatinfosfoquinasa,1
"('NF1', 'neurofibromatosis de tipo 1')",NF1,neurofibromatosis de tipo 1,1
"('EEB', 'espongiformes bovinas')",EEB,espongiformes bovinas,1
"('NCV', 'nódulos de cuerdas vocales')",NCV,nódulos de cuerdas vocales,1
"('SEGA', 'subependimarios de celulas gigantes')",SEGA,subependimarios de celulas gigantes,1
"('DC', 'distoníacervical')",DC,distoníacervical,1
"('T.E.C.', 'traumatismo encefalocraneal')",T.E.C.,traumatismo encefalocraneal,1
"('SENEC', 'sociedad española de neurocirugía')",SENEC,sociedad española de neurocirugía,3
"('INQoL', 'individualized neuromuscular quality of life')",INQoL,individualized neuromuscular quality of life,1
"('PL', 'punción lumbar')",PL,punción lumbar,1
"('PEV', 'potenciales evocados visuales')",PEV,potenciales evocados visuales,1
"('PTUIP', 'programa de tamizaje universal e intervención precoz')",PTUIP,programa de tamizaje universal e intervención precoz,1
"('TAC', 'tomografia axial computarizada')",TAC,tomografia axial computarizada,1
"('RCE', 'recuperación de la circulación espontánea')",RCE,recuperación de la circulación espontánea,1
"('NORMACODEM', 'normalización de instrumentos cognitivos y funcionales para la evaluación de la demencia')",NORMACODEM,normalización de instrumentos cognitivos y funcionales para la evaluación de la demencia,1
"('RMN', 'resonancia magnética nuclear')",RMN,resonancia magnética nuclear,2
"('SW', 'síndrome de wolfram')",SW,síndrome de wolfram,1
"('PAIA', 'programa de atención al ictus en aragón')",PAIA,programa de atención al ictus en aragón,1
"('ASIA', 'americana de lesion de la medula espinal')",ASIA,americana de lesion de la medula espinal,1
"('RV', 'realidad virtual')",RV,realidad virtual,1
"('IMC', 'indice de masa corporal')",IMC,indice de masa corporal,1
"('PC', 'parálisis cerebral')",PC,parálisis cerebral,1
"('ECA', 'estudios clinicos aleatorizados')",ECA,estudios clinicos aleatorizados,2
"('CAPS', 'cardiff anomalous perceptions scale')",CAPS,cardiff anomalous perceptions scale,1
"('VDA', 'volumen de dieta administrada')",VDA,volumen de dieta administrada,1
"('Co', 'colina')",Co,colina,1
"('SLE', 'systemic lupus erythematosus')",SLE,systemic lupus erythematosus,1
"('AUM', 'acropatía ulceromutilante')",AUM,acropatía ulceromutilante,1
"('GPC', 'guías de práctica clínica')",GPC,guías de práctica clínica,1
"('EMBL', 'epilepsia mioclonica benigna del lactante')",EMBL,epilepsia mioclonica benigna del lactante,1
"('CEIPC', 'comité español interdisciplinario para la prevención cardiovascular')",CEIPC,comité español interdisciplinario para la prevención cardiovascular,1
"('TEA', 'trastornos del espectro autista')",TEA,trastornos del espectro autista,4
"('AM', 'adultos mayores')",AM,adultos mayores,2
"('GENI', 'grupo español de neurorradiología intervencionista')",GENI,grupo español de neurorradiología intervencionista,2
"('TAB', 'tasa anualizada de brotes')",TAB,tasa anualizada de brotes,1
"('TCSS', 'toronto clinical scoring system')",TCSS,toronto clinical scoring system,1
"('HECMNSXXI', 'hospital de especialidades del centro médico nacional siglo xxi')",HECMNSXXI,hospital de especialidades del centro médico nacional siglo xxi,1
"('LCR', 'líquido céfalo-raquideo')",LCR,líquido céfalo-raquideo,1
"('TIAM', 'trombectomia intraarterial mecanica')",TIAM,trombectomia intraarterial mecanica,1
"('EMM', 'enfermedad de moyamoya')",EMM,enfermedad de moyamoya,1
"('IDL', 'infusion duodenal continua de levodopa/carbidopa')",IDL,infusion duodenal continua de levodopa/carbidopa,1
"('VIH-1', 'virus de la inmunodeficiencia humana tipo 1')",VIH-1,virus de la inmunodeficiencia humana tipo 1,1
"('EM', 'esclerosis múltiple')",EM,esclerosis múltiple,2
"('SOM', 'sistema oculomotor')",SOM,sistema oculomotor,1
"('EC-PC', 'escala de convivencia con un proceso cronico')",EC-PC,escala de convivencia con un proceso cronico,1
"('LCR', 'líquido cefalorraquídeo')",LCR,líquido cefalorraquídeo,2
"('EEG', 'electroencefalografia')",EEG,electroencefalografia,1
"('SWH', 'sindrome de wolf-hirschhorn')",SWH,sindrome de wolf-hirschhorn,2
"('HP', 'hemicranea paroxistica')",HP,hemicranea paroxistica,1
"('ISPLN', 'instituto de salud pública y laboral de navarra')",ISPLN,instituto de salud pública y laboral de navarra,1
"('CB', 'cirugía bariátrica')",CB,cirugía bariátrica,1
"('POCS', 'punta-onda continua del sueño lento')",POCS,punta-onda continua del sueño lento,1
"('EEG', 'electroencefalografico')",EEG,electroencefalografico,1
"('ABSST', 'actionable bladder symptoms screening tool')",ABSST,actionable bladder symptoms screening tool,1
"('RM', 'resonancia magnética')",RM,resonancia magnética,2
"('OnabotA', 'onabotulinumtoxina a')",OnabotA,onabotulinumtoxina a,1
"('BRIEF', 'behavior rating inventory of executive function')",BRIEF,behavior rating inventory of executive function,2
"('BPM', 'batería psicomotora')",BPM,batería psicomotora,1
"('E.T.', 'esclerosis tuberosa')",E.T.,esclerosis tuberosa,1
"('ECLAMC', 'estudio colaborativo latinoamericano de malformaciones congénitas')",ECLAMC,estudio colaborativo latinoamericano de malformaciones congénitas,1
"('DFTvc', 'demencia frontotemporal variante conductual')",DFTvc,demencia frontotemporal variante conductual,1
"('CGI', 'complicaciones gastrointestinales')",CGI,complicaciones gastrointestinales,1
"('EBA', 'espasticidad del brazo del adulto')",EBA,espasticidad del brazo del adulto,1
"('NPI', 'neuropsychiatric inventory')",NPI,neuropsychiatric inventory,1
"('EB', 'exceso de base')",EB,exceso de base,1
"('WOK', 'web of knowledge')",WOK,web of knowledge,1
"('FOP', 'foramen oval permeable')",FOP,foramen oval permeable,1
"('GFA', 'glotograma de flujo aéreo')",GFA,glotograma de flujo aéreo,1
"('AST-M', 'area de seccion transversal del nervio mediano en la muñeca')",AST-M,area de seccion transversal del nervio mediano en la muñeca,2
"('DUL', 'duloxetina')",DUL,duloxetina,1
"('SAOS', 'síndrome de apnea obstructiva del sueño')",SAOS,síndrome de apnea obstructiva del sueño,3
"('TDAH–', 'tdah (8-13 años) divididos en dos grupos segun la presencia')",TDAH–,tdah (8-13 años) divididos en dos grupos segun la presencia,1
"('CIE-10', 'clasificacion internacional de enfermedades, 10.ª revision')",CIE-10,"clasificacion internacional de enfermedades, 10.ª revision",1
"('CV', 'calidad de vida')",CV,calidad de vida,1
"('FAP', 'fibrilacion auricular paroxistica')",FAP,fibrilacion auricular paroxistica,1
"('pertofrana', 'parkinsonianos con dos derivados del iminodibencilo: imipramina (tofranil) y desipramina')",pertofrana,parkinsonianos con dos derivados del iminodibencilo: imipramina (tofranil) y desipramina,1
"('SWB', 'síndrome williams-beuren')",SWB,síndrome williams-beuren,1
"('UNO', 'unidad de neurooftalmologia')",UNO,unidad de neurooftalmologia,1
"('LLA', 'linfoblástica aguda')",LLA,linfoblástica aguda,2
"('ET', 'esclerosis tuberosa')",ET,esclerosis tuberosa,1
"('SGB', 'síndrome de guillain-barré')",SGB,síndrome de guillain-barré,2
"('ADVP', 'a drogas por vía parenteral')",ADVP,a drogas por vía parenteral,1
"('E.A.E.', 'encefalomielítis alérgica experimental')",E.A.E.,encefalomielítis alérgica experimental,1
"('MMSE', 'mini-mental state examination')",MMSE,mini-mental state examination,1
"('A/EEG', 'ambulatoria del eeg')",A/EEG,ambulatoria del eeg,1
"('LNH', 'linfomas no hodgkinianos')",LNH,linfomas no hodgkinianos,1
"('SGB', 'sindrome de guillain-barre')",SGB,sindrome de guillain-barre,1
"('LDX', 'lisdexanfetamina dimesilato')",LDX,lisdexanfetamina dimesilato,1
"('TC', 'tomografia computarizada')",TC,tomografia computarizada,2
"('TaDiCS ®', 'tablero dinamico de cubos y signos')",TaDiCS ®,tablero dinamico de cubos y signos,1
"('VHS', 'virus del herpes simple')",VHS,virus del herpes simple,1
"('ESCID', 'escala de conductas indicadoras de dolor')",ESCID,escala de conductas indicadoras de dolor,1
"('FP-CIT', 'fluoropropil-2ßcarbometoxi-3ß-(4-iodofenil) nortropano')",FP-CIT,fluoropropil-2ßcarbometoxi-3ß-(4-iodofenil) nortropano,1
"('MIA', 'movimientos involuntarios anormales')",MIA,movimientos involuntarios anormales,1
"('OCD', 'oxigenoterapia continuada domiciliaria')",OCD,oxigenoterapia continuada domiciliaria,1
"('MTHFR', 'metilentetrahidrofolato reductasa')",MTHFR,metilentetrahidrofolato reductasa,2
"('NAAG', 'n-acetil-aspartil-glutamato')",NAAG,n-acetil-aspartil-glutamato,1
"('PCT', 'parada cardiaca traumática')",PCT,parada cardiaca traumática,1
"('OSAS', 'obstructiva del sueño')",OSAS,obstructiva del sueño,2
"('EMS', 'epilepsia mioclónica severa de la infancia')",EMS,epilepsia mioclónica severa de la infancia,1
"('ELA', 'esclerosis lateral amiotrofica')",ELA,esclerosis lateral amiotrofica,2
"('ZSV', 'zona subventricular')",ZSV,zona subventricular,1
"('dm', 'dosismedia')",dm,dosismedia,1
"('MC', 'migraña cronica')",MC,migraña cronica,2
"('AFP', 'alfa fetoproteína')",AFP,alfa fetoproteína,1
"('FAME', 'farmacos modificadores de la enfermedad')",FAME,farmacos modificadores de la enfermedad,1
"('OAI', 'orejuela de la aurícula izquierda')",OAI,orejuela de la aurícula izquierda,1
"('HPN', 'hipotension nocturna')",HPN,hipotension nocturna,1
"('EVCi', 'evento vascular cerebral isquémico')",EVCi,evento vascular cerebral isquémico,1
"('LER', 'linforma epidural raquídeo')",LER,linforma epidural raquídeo,1
"('EM', 'esclerosis multiple')",EM,esclerosis multiple,21
"('AP', 'atencion primaria')",AP,atencion primaria,1
"('FANV', 'fibrilacion auricular no valvular')",FANV,fibrilacion auricular no valvular,1
"('ELEP', 'estudio longitudinal de pacientes con enfermedad de parkinson')",ELEP,estudio longitudinal de pacientes con enfermedad de parkinson,1
"('DF', 'disfonía funcional')",DF,disfonía funcional,1
"('VPN', 'valor predictivo negativo')",VPN,valor predictivo negativo,1
"('VNG', 'videonistagmográfico')",VNG,videonistagmográfico,1
"('CGI-S', 'clinical global impression-severity')",CGI-S,clinical global impression-severity,1
"('LCR', 'líquido cefaloraquídeo')",LCR,líquido cefaloraquídeo,1
"('DCTC', 'duplex color transcraneal')",DCTC,duplex color transcraneal,1
"('NAA', 'n-acetil-l-aspartato')",NAA,n-acetil-l-aspartato,1
"('DFT', 'demencia frontotemporal')",DFT,demencia frontotemporal,1
"('SAHS', 'síndrome apnea-hipopnea del sueño')",SAHS,síndrome apnea-hipopnea del sueño,1
"('FP', 'fractura de pelvis')",FP,fractura de pelvis,1
"('ECA', 'estudios clinicos aleatorizados y controlados')",ECA,estudios clinicos aleatorizados y controlados,1
"('TDAH', 'trastorno por déficit de atención/hiperactividad')",TDAH,trastorno por déficit de atención/hiperactividad,1
