pair,acronym,description,frequency
"('LT', 'larvaterapia')",LT,larvaterapia,1
"('R.T.U.', 'resección transuretral')",R.T.U.,resección transuretral,1
"('VIP', 'vejiga ileal padovana')",VIP,vejiga ileal padovana,1
"('EIM', 'errores innatos del metabolismo')",EIM,errores innatos del metabolismo,1
"('HTA', 'histerectomía abdominal')",HTA,histerectomía abdominal,1
"('ROLL', 'radioguiada de lesiones ocultas de mama')",ROLL,radioguiada de lesiones ocultas de mama,1
"('GETH', 'grupo español de trasplante hemopoyético')",GETH,grupo español de trasplante hemopoyético,1
"('España', 'españolas. 31 mayo, 1 y 2 junio 1984 sevilla')",España,"españolas. 31 mayo, 1 y 2 junio 1984 sevilla",1
"('DVE', 'drenaje ventricular externo')",DVE,drenaje ventricular externo,1
"('He-Ne', 'helio-neón')",He-Ne,helio-neón,1
"('H.P.', 'hipertension portal""')",H.P.,"hipertension portal""",1
"('MC', 'malformacion de chiari')",MC,malformacion de chiari,1
"('P.A.D.', 'peritonitis agudas difusas')",P.A.D.,peritonitis agudas difusas,1
"('MT', 'megacolon tóxico')",MT,megacolon tóxico,1
"('CRIR', 'cirugía retrógrada intrarrenal')",CRIR,cirugía retrógrada intrarrenal,2
"('CSPL', 'colposacropexia laparoscópica')",CSPL,colposacropexia laparoscópica,1
"('CVL', 'con la video-laparoscopia')",CVL,con la video-laparoscopia,1
"('GIST', 'gastrointestinales estromales')",GIST,gastrointestinales estromales,1
"('DCR-E', 'dacriocistorrinostomía endocanalicular')",DCR-E,dacriocistorrinostomía endocanalicular,1
"('HSV-2', 'herpes simple-2')",HSV-2,herpes simple-2,1
"('GMFM', 'gross motor function measure')",GMFM,gross motor function measure,1
"('CVC', 'catéteres venosos centrales')",CVC,catéteres venosos centrales,2
"('RR', 'recovery')",RR,recovery,1
"('VPH-AR', 'virus de papiloma humano de alto riesgo')",VPH-AR,virus de papiloma humano de alto riesgo,1
"('EAs', 'efectos adversos')",EAs,efectos adversos,1
"('SEMICYUC', 'sociedad española de medicina intensiva, crítica y unidades coronarias')",SEMICYUC,"sociedad española de medicina intensiva, crítica y unidades coronarias",1
"('H.D.A.', 'hemorragia digestiva alta')",H.D.A.,hemorragia digestiva alta,1
"('ICCQ', 'indice de clasificación de complejidad quirúrgica')",ICCQ,indice de clasificación de complejidad quirúrgica,1
"('MMA', 'masas mediastínicas anteriores')",MMA,masas mediastínicas anteriores,1
"('mipth', 'monitoreo intraoperatorio de paratohormona')",mipth,monitoreo intraoperatorio de paratohormona,1
"('GEECV', 'grupo de estudio de enfermedades cerebrovasculares')",GEECV,grupo de estudio de enfermedades cerebrovasculares,1
"('URS', 'ureterorrenoscopia retrograda')",URS,ureterorrenoscopia retrograda,1
"('RITA', 'radiofrecuencia intersticial')",RITA,radiofrecuencia intersticial,1
"('SCU', 'sangre de cordón umbilical')",SCU,sangre de cordón umbilical,1
"('A.T.P.', 'angioplastia transluminal percutánea')",A.T.P.,angioplastia transluminal percutánea,1
"('TC', 'tomografía computarizada')",TC,tomografía computarizada,1
"('ATR', 'artroplastia total de rodilla')",ATR,artroplastia total de rodilla,1
"('HLAV', 'histerectomía laparoscópica asistida vaginalmente')",HLAV,histerectomía laparoscópica asistida vaginalmente,1
"('IPL', 'injertos de piel liofilizada')",IPL,injertos de piel liofilizada,1
"('TVP', 'trombosis venosa profunda')",TVP,trombosis venosa profunda,1
"('AI', 'aneurismas intracraneales')",AI,aneurismas intracraneales,1
"('TaETM', 'transanal etm')",TaETM,transanal etm,1
"('ATSA', 'a la tsa')",ATSA,a la tsa,1
"('LE90', 'límite espectral 90%')",LE90,límite espectral 90%,1
"('HPS', 'hiperglucemia postoperatoria severa')",HPS,hiperglucemia postoperatoria severa,1
"('CIA', 'comunicación interauricular')",CIA,comunicación interauricular,1
"('MIS', 'mínima invasión')",MIS,mínima invasión,1
"('NPT', 'nutrición parenteral total')",NPT,nutrición parenteral total,1
"('EO', 'emergencias obstétricas')",EO,emergencias obstétricas,1
"('MAV', 'malformaciones arteriovenosas')",MAV,malformaciones arteriovenosas,1
"('NPA', 'nefropatía secundaria a púrpura anafilactoide')",NPA,nefropatía secundaria a púrpura anafilactoide,1
"('C.P.R.E.', 'colangio pancreatografía retrógrada por vía endoscópica')",C.P.R.E.,colangio pancreatografía retrógrada por vía endoscópica,1
"('España', 'españolas, 29 de mayo a l de junio de 1983, oviedo')",España,"españolas, 29 de mayo a l de junio de 1983, oviedo",1
"('CBTMO', 'criobiología y biología del trasplante de médula osea')",CBTMO,criobiología y biología del trasplante de médula osea,1
"('CRM', 'cirugía de revascularización miocárdica')",CRM,cirugía de revascularización miocárdica,1
"('AST', 'abordaje del seno del tarso')",AST,abordaje del seno del tarso,1
"('CPCNM', 'carcinoma de pulmón de células no microcelulares')",CPCNM,carcinoma de pulmón de células no microcelulares,1
"('CCR', 'carcinomas de células renales')",CCR,carcinomas de células renales,1
"('ASA', 'american society of anesthesiologists')",ASA,american society of anesthesiologists,1
"('GEEEAAC', 'grupo español de estudio del empleo de aprotinina en artroplastia de cadera')",GEEEAAC,grupo español de estudio del empleo de aprotinina en artroplastia de cadera,1
"('AVB', 'atresia de vías biliares')",AVB,atresia de vías biliares,1
"('ZAP', 'zona de alta presión')",ZAP,zona de alta presión,1
"('LCD', 'leucemia en células del donador')",LCD,leucemia en células del donador,1
"('IPA', 'incisiones pequeñas adaptadas')",IPA,incisiones pequeñas adaptadas,1
"('CUCI', 'colitis ulcerosa crónica idiopática')",CUCI,colitis ulcerosa crónica idiopática,1
"('GETMON', 'grupo español para el trasplante de médula osea en niños')",GETMON,grupo español para el trasplante de médula osea en niños,2
"('DM2', 'diabetes mellitus tipo 2')",DM2,diabetes mellitus tipo 2,2
"('GTEI', 'grupo de trabajo enfermedades infecciosas')",GTEI,grupo de trabajo enfermedades infecciosas,1
"('USEB', 'ultrasonografía endobronquial')",USEB,ultrasonografía endobronquial,1
"('DPA', 'de pared abdominal')",DPA,de pared abdominal,1
"('CDT', 'cáncer diferenciado de tiroides')",CDT,cáncer diferenciado de tiroides,1
"('DPPI', 'derivación portosistémica percutánea intrahepática')",DPPI,derivación portosistémica percutánea intrahepática,1
"('MC', 'miocapsulotomía endoscopia')",MC,miocapsulotomía endoscopia,1
"('P.B.T.E.P.', 'punción-biópsica transperineal ecodirigida de próstata')",P.B.T.E.P.,punción-biópsica transperineal ecodirigida de próstata,1
"('SIC', 'síndrome de intestino corto')",SIC,síndrome de intestino corto,1
"('LAL', 'leucemia aguda linfoide')",LAL,leucemia aguda linfoide,1
"('UMI', 'unidad de medicina intensiva')",UMI,unidad de medicina intensiva,1
"('DZ', 'de zenker')",DZ,de zenker,1
"('REGESMOHS', 'registro español de cirugía de mohs')",REGESMOHS,registro español de cirugía de mohs,1
"('CHEP', 'cricohioidoepiglotopexia')",CHEP,cricohioidoepiglotopexia,3
"('SNS', 'sistema nacional de salud')",SNS,sistema nacional de salud,1
"('RA', 'reparación artroscópica')",RA,reparación artroscópica,1
"('IAM-CEST', 'infarto agudo al miocardio con elevación del st')",IAM-CEST,infarto agudo al miocardio con elevación del st,1
"('ETV', 'enfermedad tromboembólica venosa')",ETV,enfermedad tromboembólica venosa,1
"('LAM', 'linfangioleiomiomatosis pulmonar')",LAM,linfangioleiomiomatosis pulmonar,1
"('AEBI', 'asociación española de bioética y ética médica')",AEBI,asociación española de bioética y ética médica,1
"('REGEMOHS', 'registro español de cirugía de mohs')",REGEMOHS,registro español de cirugía de mohs,1
"('PAPTAF', 'punción-aspiración pulmonar transtorácica con aguja fina')",PAPTAF,punción-aspiración pulmonar transtorácica con aguja fina,1
"('NACO', 'nuevos anticoagulantes orales')",NACO,nuevos anticoagulantes orales,1
"('TAP', 'tenotomía y aponeurotomía percutánea')",TAP,tenotomía y aponeurotomía percutánea,1
"('EIC', 'ecocardiografía intracardíaca')",EIC,ecocardiografía intracardíaca,1
"('SF-36', 'salud formato corto-36')",SF-36,salud formato corto-36,1
"('PTH', 'parathormona')",PTH,parathormona,1
"('N2 LIQ.', 'nitrogeno liquido')",N2 LIQ.,nitrogeno liquido,1
"('ERT', 'enfermedad renal terminal')",ERT,enfermedad renal terminal,1
"('C.I.E.', 'colestasia intrahepática del embarazo')",C.I.E.,colestasia intrahepática del embarazo,1
"('TD', 'test de denver')",TD,test de denver,1
"('LB', 'lesiones bucales')",LB,lesiones bucales,1
"('FRC', 'fístula radiocefálica')",FRC,fístula radiocefálica,1
"('HBP', 'hiperplasia benigna de próstata')",HBP,hiperplasia benigna de próstata,2
"('EPP', 'exceso de peso perdido')",EPP,exceso de peso perdido,1
"('iueff', 'incontinencia urinariade esfuerzo femenina')",iueff,incontinencia urinariade esfuerzo femenina,1
"('RME', 'resección mucosa endoscópica')",RME,resección mucosa endoscópica,1
"('controles', 'control de hemorragia obstétrica y puérperas posparto')",controles,control de hemorragia obstétrica y puérperas posparto,1
"('rango', 'recambios de generador. seguimiento medio de 8,4 años')",rango,"recambios de generador. seguimiento medio de 8,4 años",1
"('CEM', 'celulas escamosas en miniatura')",CEM,celulas escamosas en miniatura,1
"('CFQ', 'creatinfosfoquinasa')",CFQ,creatinfosfoquinasa,1
"('AA', 'aguda')",AA,aguda,1
"('CVC', 'catéter venoso central')",CVC,catéter venoso central,1
"('SENEC', 'sociedad española de neurocirugía')",SENEC,sociedad española de neurocirugía,3
"('DPN', 'derrame pleural neoplásico')",DPN,derrame pleural neoplásico,1
"('NP', 'nutrición parenteral')",NP,nutrición parenteral,2
"('PAN', 'poliarteritis nodosa')",PAN,poliarteritis nodosa,1
"('CMV', 'citomegalovirus')",CMV,citomegalovirus,1
"('PL', 'punción lumbar')",PL,punción lumbar,1
"('TCP', 'trigonocervicoprostatotomía')",TCP,trigonocervicoprostatotomía,1
"('IDCV', 'inmunodeficiencia común variable')",IDCV,inmunodeficiencia común variable,1
"('PGC', 'porcentaje de grasa corporal')",PGC,porcentaje de grasa corporal,1
"('RNICP', 'registro nacional de intervenciones coronarias percutáneas')",RNICP,registro nacional de intervenciones coronarias percutáneas,1
"('DPNNC', 'derrame pleural neoplásico no complicado')",DPNNC,derrame pleural neoplásico no complicado,1
"('RA-LMMR', 'reparación artroscópica de lesión masiva del manguito rotador')",RA-LMMR,reparación artroscópica de lesión masiva del manguito rotador,1
"('RM', 'reconstrucción mamaria')",RM,reconstrucción mamaria,1
"('GV', 'gastrectomía vertical')",GV,gastrectomía vertical,1
"('C.C.', 'cirugía conservadora')",C.C.,cirugía conservadora,1
"('Dx/HA', 'dextranómreo/ácido hialurónico')",Dx/HA,dextranómreo/ácido hialurónico,1
"('IMC', 'indice de masa corporal')",IMC,indice de masa corporal,1
"('NLP-CR', 'nefrolitectomía percutánea de calibre reducido')",NLP-CR,nefrolitectomía percutánea de calibre reducido,1
"('DSE', 'disección submucosa endoscópica')",DSE,disección submucosa endoscópica,1
"('CPTD', 'colangio-pancreatografía transduodenoscópica')",CPTD,colangio-pancreatografía transduodenoscópica,1
"('C.G.T.', 'cáncer gástrico temprano')",C.G.T.,cáncer gástrico temprano,1
"('CPRM', 'colangiopancreatografía por resonancia magnética')",CPRM,colangiopancreatografía por resonancia magnética,1
"('ATC', 'artroplastia total de cadera')",ATC,artroplastia total de cadera,1
"('B.R.', 'biopsias randomizadas')",B.R.,biopsias randomizadas,1
"('Rop', 'ropivacaína')",Rop,ropivacaína,1
"('DS', 'desviación estándar')",DS,desviación estándar,1
"('ICIQ-SF', 'incontinence questionnaire short-form')",ICIQ-SF,incontinence questionnaire short-form,1
"('GENI', 'grupo español de neurorradiología intervencionista')",GENI,grupo español de neurorradiología intervencionista,1
"('VPH', 'virus de papiloma humano')",VPH,virus de papiloma humano,1
"('HNHU', 'hospital nacional hipolito unanue')",HNHU,hospital nacional hipolito unanue,1
"('NCT', 'nefropatía crónica del trasplante')",NCT,nefropatía crónica del trasplante,1
"('R.T.C.', 'resección transcervical')",R.T.C.,resección transcervical,1
"('TIAM', 'trombectomia intraarterial mecanica')",TIAM,trombectomia intraarterial mecanica,1
"('CC', 'contorno de cintura')",CC,contorno de cintura,3
"('UCIN', 'unidad de cuidados intensivos neonatales')",UCIN,unidad de cuidados intensivos neonatales,2
"('PF', 'prótesis fonatoria')",PF,prótesis fonatoria,1
"('AMA', 'antimiosina')",AMA,antimiosina,1
"('RG', 'respuesta glicémica')",RG,respuesta glicémica,1
"('IDL', 'infusion duodenal continua de levodopa/carbidopa')",IDL,infusion duodenal continua de levodopa/carbidopa,1
"('MNIO', 'monitorizacion neurofisiologica intraoperatoria')",MNIO,monitorizacion neurofisiologica intraoperatoria,1
"('NNIS', 'nosocomial infection surveillance')",NNIS,nosocomial infection surveillance,1
"('PB', 'perímetro braquial')",PB,perímetro braquial,1
"('PTI', 'púrpura trombocitopénica idiopática')",PTI,púrpura trombocitopénica idiopática,3
"('CPE', 'colangiopancreatografía endoscópica')",CPE,colangiopancreatografía endoscópica,2
"('TRUS', 'transrectal guiada por ultrasonidos')",TRUS,transrectal guiada por ultrasonidos,1
"('CB', 'cirugía bariátrica')",CB,cirugía bariátrica,1
"('LIO', 'lente intraocular')",LIO,lente intraocular,1
"('C.R.', 'cirugía radical')",C.R.,cirugía radical,1
"('DAU', 'desarterialización uterina')",DAU,desarterialización uterina,1
"('IAMCEST', 'infarto agudo de miocardio con elevación del segmento st')",IAMCEST,infarto agudo de miocardio con elevación del segmento st,1
"('EAD', 'enfermedad articular degenerativa')",EAD,enfermedad articular degenerativa,1
"('POP', 'prolapso de órganos pélvicos')",POP,prolapso de órganos pélvicos,1
"('RM', 'razón de momios')",RM,razón de momios,1
"('CETON', 'cirugía endoscópica transluminal por orificios naturales')",CETON,cirugía endoscópica transluminal por orificios naturales,1
"('CD', 'cierre diferido')",CD,cierre diferido,1
"('I.C.S.S.', 'instituto colombiano de seguros sociales')",I.C.S.S.,instituto colombiano de seguros sociales,1
"('VIP', 'vattikuti institute prostatectomy')",VIP,vattikuti institute prostatectomy,1
"('CORA', 'centro de rotación de la deformidad')",CORA,centro de rotación de la deformidad,1
"('Fontana', 'forma de ""y"" usando sutura mecánica no reabsorbible')",Fontana,"forma de ""y"" usando sutura mecánica no reabsorbible",1
"('UNO', 'unidad de neurooftalmologia')",UNO,unidad de neurooftalmologia,1
"('MBE', 'medicina basada en evidencia')",MBE,medicina basada en evidencia,1
"('TSA', 'transfusión de sangre alogénica')",TSA,transfusión de sangre alogénica,1
"('TDC', 'tornillo dinámico condíleo')",TDC,tornillo dinámico condíleo,1
"('OR', 'odds ratio')",OR,odds ratio,1
"('RVU', 'reflujo vesicoureteral')",RVU,reflujo vesicoureteral,2
"('TURis', 'transuretral de la próstata en solución salina')",TURis,transuretral de la próstata en solución salina,1
"('API', 'arteria pudenda interna')",API,arteria pudenda interna,1
"('BMNB', 'bocio multinodular beningo')",BMNB,bocio multinodular beningo,1
"('TQ', 'tiempo quirúrgico')",TQ,tiempo quirúrgico,1
"('GVL', 'gastrectomía vertical laparoscópica')",GVL,gastrectomía vertical laparoscópica,1
"('ESCID', 'escala de conductas indicadoras de dolor')",ESCID,escala de conductas indicadoras de dolor,1
"('TC', 'tomografía computada')",TC,tomografía computada,1
"('UCMA-CE', 'unidad de cirugía mayor ambulatoria y de corta estancia')",UCMA-CE,unidad de cirugía mayor ambulatoria y de corta estancia,1
"('IC', 'intervalos de confianza')",IC,intervalos de confianza,1
"('IMCEST', 'infarto agudo de miocardio con elevación del segmento st')",IMCEST,infarto agudo de miocardio con elevación del segmento st,1
"('PCRE', 'pancreatocolangiografía retrograda endoscópica')",PCRE,pancreatocolangiografía retrograda endoscópica,1
"('CMV', 'curso de microcirugía vascular')",CMV,curso de microcirugía vascular,1
"('UNAM', 'universidad nacional autónoma de méxico')",UNAM,universidad nacional autónoma de méxico,1
"('VSG', 'valoración subjetiva global')",VSG,valoración subjetiva global,1
"('pHi', 'ph intramucoso gástrico')",pHi,ph intramucoso gástrico,1
"('RN', 'recién nacidos')",RN,recién nacidos,1
"('PTTA', 'punción transtraqueal aspirativa')",PTTA,punción transtraqueal aspirativa,2
"('LSSC', 'laringectomía subtotal supracricoidea')",LSSC,laringectomía subtotal supracricoidea,1
"('HDA', 'hemorragia digestiva alta')",HDA,hemorragia digestiva alta,1
"('EM', 'esclerosis multiple')",EM,esclerosis multiple,1
"('AP', 'angioplastia primaria')",AP,angioplastia primaria,1
"('LEP', 'litofragmentación extracorpórea piezoeléctrica')",LEP,litofragmentación extracorpórea piezoeléctrica,1
"('LARCE', 'laboratorio regional de citología exfoliativa')",LARCE,laboratorio regional de citología exfoliativa,1
"('HTO', 'hipertensión ocular')",HTO,hipertensión ocular,1
"('Pap', 'papanicolaou')",Pap,papanicolaou,1
"('LES', 'lupus eritematoso sistémico')",LES,lupus eritematoso sistémico,1
"('TUI', 'tracto urinario inferior')",TUI,tracto urinario inferior,1
"('AAA', 'aorta abdominal')",AAA,aorta abdominal,1
"('SAHS', 'síndrome apnea-hipopnea del sueño')",SAHS,síndrome apnea-hipopnea del sueño,1
"('UO', 'urgencias obstétricas')",UO,urgencias obstétricas,1
