pair,acronym,description,frequency
"('BXO', 'balanitis xerotica obliterante')",BXO,balanitis xerotica obliterante,1
"('CHEP', 'cricohioidoepiglotopexia')",CHEP,cricohioidoepiglotopexia,1
"('ECN', 'enterocolitis necrosante')",ECN,enterocolitis necrosante,1
"('LAM', 'linfangioleiomiomatosis pulmonar')",LAM,linfangioleiomiomatosis pulmonar,1
"('PAPTAF', 'punción-aspiración pulmonar transtorácica con aguja fina')",PAPTAF,punción-aspiración pulmonar transtorácica con aguja fina,1
"('TCL', 'tempo cognitivo lento')",TCL,tempo cognitivo lento,1
"('EC', 'enfermedad celíaca')",EC,enfermedad celíaca,1
"('IRA', 'infecciones respiratorias agudas')",IRA,infecciones respiratorias agudas,1
"('PAN', 'pancreatitis aguda necrótica')",PAN,pancreatitis aguda necrótica,1
"('CB', 'carcinoma broncogénico')",CB,carcinoma broncogénico,1
"('UID', 'urografía isotópico diurética')",UID,urografía isotópico diurética,1
"('NEC', 'nutrición enteral completa')",NEC,nutrición enteral completa,1
"('PTH', 'parathormona')",PTH,parathormona,1
"('VIH', 'virus de la immunodeficiencia humana')",VIH,virus de la immunodeficiencia humana,1
"('VPPB', 'vertigo posicional paroxistico benigno')",VPPB,vertigo posicional paroxistico benigno,1
"('PS', 'prácticas de seguridad')",PS,prácticas de seguridad,2
"('CV', 'comunitat valenciana')",CV,comunitat valenciana,1
"('TD', 'test de denver')",TD,test de denver,1
"('SELDI', 'surface enhanced laser desorption/ionization')",SELDI,surface enhanced laser desorption/ionization,1
"('ACV', 'accidente cerebrovascular')",ACV,accidente cerebrovascular,1
"('LB', 'lesiones bucales')",LB,lesiones bucales,1
"('LQ', 'lesion quirurgica')",LQ,lesion quirurgica,1
"('HBP', 'hiperplasia benigna de próstata')",HBP,hiperplasia benigna de próstata,2
"('ELT', 'epilepsia del lobulo temporal')",ELT,epilepsia del lobulo temporal,1
"('ECA', 'ensayos controlados aleatorizados')",ECA,ensayos controlados aleatorizados,1
"('RME', 'resección mucosa endoscópica')",RME,resección mucosa endoscópica,1
"('TAB', 'tasa anual de brotes')",TAB,tasa anual de brotes,1
"('TFEQ', 'three factor eating questionnaire')",TFEQ,three factor eating questionnaire,1
"('CEM', 'celulas escamosas en miniatura')",CEM,celulas escamosas en miniatura,1
"('CFQ', 'creatinfosfoquinasa')",CFQ,creatinfosfoquinasa,1
"('SEGA', 'subependimarios de celulas gigantes')",SEGA,subependimarios de celulas gigantes,1
"('AO', 'asma ocupacional')",AO,asma ocupacional,1
"('NP', 'nutrición parenteral')",NP,nutrición parenteral,2
"('PAN', 'poliarteritis nodosa')",PAN,poliarteritis nodosa,2
"('HISF', 'hibridación in situ fluorescente')",HISF,hibridación in situ fluorescente,1
"('PEV', 'potenciales evocados visuales')",PEV,potenciales evocados visuales,1
"('IDCV', 'inmunodeficiencia común variable')",IDCV,inmunodeficiencia común variable,1
"('ER-IgG4', 'enfermedad relacionada con la inmunoglobulina g4')",ER-IgG4,enfermedad relacionada con la inmunoglobulina g4,1
"('IHQ', 'inmunohistoquímicos')",IHQ,inmunohistoquímicos,1
"('CMO', 'contenido mineral óseo')",CMO,contenido mineral óseo,1
"('PAM', 'poliangeítis microscópica')",PAM,poliangeítis microscópica,1
"('NDM', 'nueva delhi metalo beta-lactamasas')",NDM,nueva delhi metalo beta-lactamasas,1
"('SIOP', 'sociedad internacional de oncología pediátrica')",SIOP,sociedad internacional de oncología pediátrica,1
"('GEVA', 'grupo de enfermedades vasculares de albacete')",GEVA,grupo de enfermedades vasculares de albacete,1
"('C.C.', 'cirugía conservadora')",C.C.,cirugía conservadora,1
"('TDR', 'tesis doctorales en red')",TDR,tesis doctorales en red,1
"('Co', 'colina')",Co,colina,1
"('DSE', 'disección submucosa endoscópica')",DSE,disección submucosa endoscópica,1
"('E.E.P.', 'estenosante postoperatoria')",E.E.P.,estenosante postoperatoria,1
"('HP', 'helicobacter pylori')",HP,helicobacter pylori,1
"('CPTD', 'colangio-pancreatografía transduodenoscópica')",CPTD,colangio-pancreatografía transduodenoscópica,1
"('CFTNM', 'carcinoma familiar del tiroides no medular')",CFTNM,carcinoma familiar del tiroides no medular,1
"('DE 31.52', 'de 31.52 mmhg')",DE 31.52,de 31.52 mmhg,1
"('ERCT', 'enfermedad renal crónica terminal')",ERCT,enfermedad renal crónica terminal,1
"('SLE', 'systemic lupus erythematosus')",SLE,systemic lupus erythematosus,1
"('B.R.', 'biopsias randomizadas')",B.R.,biopsias randomizadas,1
"('DM', 'dismorfia muscular')",DM,dismorfia muscular,1
"('TEA', 'trastornos del espectro autista')",TEA,trastornos del espectro autista,1
"('AM', 'adultos mayores')",AM,adultos mayores,1
"('AT', 'accidentes de trabajo')",AT,accidentes de trabajo,1
"('GENI', 'grupo español de neurorradiología intervencionista')",GENI,grupo español de neurorradiología intervencionista,1
"('AEEH', 'asociación española para el estudio del hígado')",AEEH,asociación española para el estudio del hígado,1
"('IC', 'inmunocomplejos')",IC,inmunocomplejos,1
"('VPH', 'virus de papiloma humano')",VPH,virus de papiloma humano,3
"('Guatemala', 'guatemala.')",Guatemala,guatemala.,1
"('SCN', 'staphylococcus coagulasa negativo')",SCN,staphylococcus coagulasa negativo,1
"('R.T.C.', 'resección transcervical')",R.T.C.,resección transcervical,1
"('MEF', 'método de los elementos finitos')",MEF,método de los elementos finitos,1
"('EMM', 'enfermedad de moyamoya')",EMM,enfermedad de moyamoya,1
"('AMA', 'antimiosina')",AMA,antimiosina,1
"('FLPNS', 'fisura labiopalatina no sindrómica')",FLPNS,fisura labiopalatina no sindrómica,1
"('RMC', 'resonancia magnética cardiovascular')",RMC,resonancia magnética cardiovascular,1
"('HGC', 'hibridación genómica comparada')",HGC,hibridación genómica comparada,1
"('HDC', 'hernias diafragmáticas congénitas')",HDC,hernias diafragmáticas congénitas,1
"('FANs', 'florecimiento de algas nocivas')",FANs,florecimiento de algas nocivas,1
"('EII', 'enfermedad inflamatoria intestinal')",EII,enfermedad inflamatoria intestinal,1
"('TUS', 'trastorno por uso de sustancias')",TUS,trastorno por uso de sustancias,1
"('SWH', 'sindrome de wolf-hirschhorn')",SWH,sindrome de wolf-hirschhorn,1
"('TRUS', 'transrectal guiada por ultrasonidos')",TRUS,transrectal guiada por ultrasonidos,1
"('C.R.', 'cirugía radical')",C.R.,cirugía radical,1
"('NP', 'nanopartículas')",NP,nanopartículas,1
"('POP', 'prolapso de órganos pélvicos')",POP,prolapso de órganos pélvicos,1
"('BXO', 'balanitis xerotica obliterans')",BXO,balanitis xerotica obliterans,1
"('EH', 'enfermedad de hirschsprung')",EH,enfermedad de hirschsprung,2
"('COCT', 'centellograma óseo corporal total')",COCT,centellograma óseo corporal total,1
"('ENS', 'encuesta nacional de salud')",ENS,encuesta nacional de salud,1
"('PE', 'preeclampsia')",PE,preeclampsia,1
"('ISUP', 'international society of urological pathology')",ISUP,international society of urological pathology,1
"('AD', 'anemias dishemopoyéticas')",AD,anemias dishemopoyéticas,1
"('TCMC', 'tc multicorte')",TCMC,tc multicorte,1
"('HIS', 'hibridación in situ')",HIS,hibridación in situ,1
"('GFA', 'glotograma de flujo aéreo')",GFA,glotograma de flujo aéreo,1
"('CETON', 'cirugía endoscópica transluminal por orificios naturales')",CETON,cirugía endoscópica transluminal por orificios naturales,1
"('AST-M', 'area de seccion transversal del nervio mediano en la muñeca')",AST-M,area de seccion transversal del nervio mediano en la muñeca,1
"('ICSH', 'internacional de estandarización en hematología')",ICSH,internacional de estandarización en hematología,1
"('NADYA', 'nutrición artificial domiciliaria y ambulatoria')",NADYA,nutrición artificial domiciliaria y ambulatoria,1
"('SNPs', 'sugieren que los polimorfismos de nucleótido único')",SNPs,sugieren que los polimorfismos de nucleótido único,1
"('FR', 'factor reumatoide')",FR,factor reumatoide,1
"('FAL', 'fosfatasa alcalina')",FAL,fosfatasa alcalina,1
"('2-AT', '2-amino-tiazolina-hcl')",2-AT,2-amino-tiazolina-hcl,1
"('LA/RC', 'longitud axial/radio corneal')",LA/RC,longitud axial/radio corneal,1
"('UCI', 'unidades de cuidados intensivos')",UCI,unidades de cuidados intensivos,1
"('ET', 'esclerosis tuberosa')",ET,esclerosis tuberosa,1
"('OR', 'odds ratio')",OR,odds ratio,1
"('PgE2', 'prostaglandina e2')",PgE2,prostaglandina e2,1
"('CDT', 'carbohidratos')",CDT,carbohidratos,1
"('E.A.E.', 'encefalomielítis alérgica experimental')",E.A.E.,encefalomielítis alérgica experimental,1
"('RVU', 'reflujo vesicoureteral')",RVU,reflujo vesicoureteral,1
"('LNH', 'linfomas no hodgkinianos')",LNH,linfomas no hodgkinianos,1
"('AKE', 'acrokeratoelastoidosis')",AKE,acrokeratoelastoidosis,1
"('TC', 'tomografia computarizada')",TC,tomografia computarizada,1
"('SS', 'síndrome de sjögren')",SS,síndrome de sjögren,1
"('PCR', 'parotiditis crónica recidivante en niños')",PCR,parotiditis crónica recidivante en niños,1
"('TFC', 'tiofencarboxilato sódico')",TFC,tiofencarboxilato sódico,1
"('MLPA', 'múltiples sondas')",MLPA,múltiples sondas,1
"('TC', 'tomografía computada')",TC,tomografía computada,2
"('RNHMD', 'recién nacido hijo de madre diabética')",RNHMD,recién nacido hijo de madre diabética,1
"('CCR', 'cáncer colorrectal')",CCR,cáncer colorrectal,1
"('LSSC', 'laringectomía subtotal supracricoidea')",LSSC,laringectomía subtotal supracricoidea,1
"('SCS', 'síndrome de churg-strauss')",SCS,síndrome de churg-strauss,1
"('EM', 'esclerosis multiple')",EM,esclerosis multiple,5
"('II', 'inferior')",II,inferior,1
"('EVRD', 'estudio valencia sobre retinopatía diabética')",EVRD,estudio valencia sobre retinopatía diabética,1
"('LARCE', 'laboratorio regional de citología exfoliativa')",LARCE,laboratorio regional de citología exfoliativa,1
"('RCT', 'receptor de célula t')",RCT,receptor de célula t,1
"('VPN', 'valor predictivo negativo')",VPN,valor predictivo negativo,1
"('HTO', 'hipertensión ocular')",HTO,hipertensión ocular,1
"('VNG', 'videonistagmográfico')",VNG,videonistagmográfico,1
"('Pap', 'papanicolaou')",Pap,papanicolaou,1
"('LES', 'lupus eritematoso sistémico')",LES,lupus eritematoso sistémico,2
"('TUI', 'tracto urinario inferior')",TUI,tracto urinario inferior,1
"('LEI', 'lesión escamosa intraepitelial')",LEI,lesión escamosa intraepitelial,1
"('CRM', 'colangiografía por resonancia magnética')",CRM,colangiografía por resonancia magnética,1
"('BAAF', 'biopsia con aguja fina')",BAAF,biopsia con aguja fina,1
