pair,acronym,description,frequency
"('DPNC', 'derrame pleural neoplásico complicado')",DPNC,derrame pleural neoplásico complicado,1
"('VPH-AR', 'virus del papiloma humano de alto riesgo')",VPH-AR,virus del papiloma humano de alto riesgo,1
"('NED', 'nutrición enteral domiciliaria')",NED,nutrición enteral domiciliaria,4
"('ECh', 'enfermedad de chagas')",ECh,enfermedad de chagas,1
"('FDG', 'fluoro-desoxiglucosa')",FDG,fluoro-desoxiglucosa,1
"('ASAS-R', 'agency scale-revised')",ASAS-R,agency scale-revised,1
"('C.E.A.', 'carcinoembrionario')",C.E.A.,carcinoembrionario,1
"('AIT', 'accidente isquémico transitorio')",AIT,accidente isquémico transitorio,1
"('EO', 'estrés oxidativo')",EO,estrés oxidativo,1
"('PEFEX', 'para la evaluación de la fibrinólisis extrahospitalaria')",PEFEX,para la evaluación de la fibrinólisis extrahospitalaria,1
"('ECP', 'estimulacion cerebral profunda')",ECP,estimulacion cerebral profunda,1
"('SINAN', 'sistema de información de enfermedades de notificación')",SINAN,sistema de información de enfermedades de notificación,1
"('SC', 'síndrome de cushing')",SC,síndrome de cushing,1
"('REALSICA', 'registro de alteplasa en síndromes coronarios agudos con elevación del st')",REALSICA,registro de alteplasa en síndromes coronarios agudos con elevación del st,1
"('MNA', 'mínima nutricional')",MNA,mínima nutricional,1
"('naloxona', 'n-alil-nor-oximorfona')",naloxona,n-alil-nor-oximorfona,1
"('RACat', 'registro de artroplastias de cataluña')",RACat,registro de artroplastias de cataluña,1
"('MRC', 'medical research council')",MRC,medical research council,1
"('As3MT', 'arsénico 3 metiltransferasa')",As3MT,arsénico 3 metiltransferasa,2
"('TA', 'tabaquismo activo')",TA,tabaquismo activo,1
"('NMPc', 'neoplasia mieloproliferativa crónica')",NMPc,neoplasia mieloproliferativa crónica,1
"('LMR', 'lesión del manguito rotador')",LMR,lesión del manguito rotador,1
"('CFC-GM', 'células formadoras de colonias granulomonocíticas')",CFC-GM,células formadoras de colonias granulomonocíticas,1
"('peso kg', 'predicción final, en la muestra total, fue: mmae (kg) = 0,107')",peso kg,"predicción final, en la muestra total, fue: mmae (kg) = 0,107",1
"('MNA', 'mini nutritional assesment')",MNA,mini nutritional assesment,1
"('HAS', 'hipertensión arterial sistémica')",HAS,hipertensión arterial sistémica,2
"('IDB', 'inventario de depresión de beck')",IDB,inventario de depresión de beck,1
"('GEE', 'generalized estimating equations')",GEE,generalized estimating equations,1
"('TCE', 'traumatismos craneoencefalicos')",TCE,traumatismos craneoencefalicos,1
"('CPAQ', 'chronic pain acceptance questionnaire')",CPAQ,chronic pain acceptance questionnaire,1
"('NUT', 'nitrógeno urinario total')",NUT,nitrógeno urinario total,1
"('IUE', 'incontinencia de orina de esfuerzo')",IUE,incontinencia de orina de esfuerzo,1
"('EE', 'esfinterotomía endoscópica')",EE,esfinterotomía endoscópica,2
"('AAAR', 'aorta abdominal rotos')",AAAR,aorta abdominal rotos,1
"('CEMPV', 'cuestionario para la evaluación de la minusvalía en patología vestibular')",CEMPV,cuestionario para la evaluación de la minusvalía en patología vestibular,1
"('CG', 'carga glicémica')",CG,carga glicémica,1
"('MEN 1', 'múltiple tipo 1')",MEN 1,múltiple tipo 1,1
"('EV', 'efectividad vacunal')",EV,efectividad vacunal,1
"('URMES', 'urgencias reumatológicas y musculoesqueléticas')",URMES,urgencias reumatológicas y musculoesqueléticas,1
"('TA', 'tratamiento antimicrobiano')",TA,tratamiento antimicrobiano,1
"('NRS-2002', 'nutritional risk screening 2002')",NRS-2002,nutritional risk screening 2002,2
"('UREA', 'una menor adecuación que la medida por kt/v')",UREA,una menor adecuación que la medida por kt/v,1
"('ECV', 'eventos cardiovasculares')",ECV,eventos cardiovasculares,1
"('VHB', 'virus de la hepatitis b')",VHB,virus de la hepatitis b,3
"('PANDA', 'programa nacional de cáncer del adulto')",PANDA,programa nacional de cáncer del adulto,1
"('TCE', 'traumatismo craneoencefalico')",TCE,traumatismo craneoencefalico,2
"('PET-FDG', 'positrones mediante 18-fluoro-2-desoxi-d-glucosa')",PET-FDG,positrones mediante 18-fluoro-2-desoxi-d-glucosa,1
"('VHS', 'virus herpes simple')",VHS,virus herpes simple,1
"('As', 'arsénico')",As,arsénico,1
"('GIHV', 'grupo interhospitalario valenciano')",GIHV,grupo interhospitalario valenciano,1
"('NCC', 'neurocisticercosis')",NCC,neurocisticercosis,1
"('CAPS', 'centro de atención primaria de salud')",CAPS,centro de atención primaria de salud,1
"('AVPP', 'años de vida perdidos por muerte prematura')",AVPP,años de vida perdidos por muerte prematura,1
"('FES', 'facultad de estudios superiores')",FES,facultad de estudios superiores,1
"('TARGA', 'terapia antirretroviral de gran actividad')",TARGA,terapia antirretroviral de gran actividad,1
"('INEN', 'instituto nacional de enfermedades neoplásicas')",INEN,instituto nacional de enfermedades neoplásicas,1
"('VIH', 'virus de la inmunodeficiencia humana')",VIH,virus de la inmunodeficiencia humana,4
"('PDSQ', 'psychiatric diagnostic screening questionnaire')",PDSQ,psychiatric diagnostic screening questionnaire,1
"('RVM', 'retiro de la ventilación mecánica')",RVM,retiro de la ventilación mecánica,1
"('RM', 'razones de momios')",RM,razones de momios,1
"('Hp', 'helicobacter pylori')",Hp,helicobacter pylori,3
"('EVA', 'escala visual analgésica')",EVA,escala visual analgésica,1
"('LCP', 'leucemia de células peludas')",LCP,leucemia de células peludas,1
"('FAT', 'fosfatasa alcalina total')",FAT,fosfatasa alcalina total,1
"('FDF', 'fractura de diáfisis femoral')",FDF,fractura de diáfisis femoral,1
"('IMCEST', 'infarto del miocardio con elevación del segmento st')",IMCEST,infarto del miocardio con elevación del segmento st,1
"('RNM', 'resultados negativos asociados con la medicación')",RNM,resultados negativos asociados con la medicación,1
"('AQ20', 'airway questionnaire 20')",AQ20,airway questionnaire 20,1
"('CVF', 'capacidad vital forzada')",CVF,capacidad vital forzada,1
"('CD44s', 'cd44 estándar')",CD44s,cd44 estándar,1
"('ITU', 'infecciones del tracto urinario')",ITU,infecciones del tracto urinario,1
"('UPDRS', 'unificada para la evaluación de la enfermedad de parkinson')",UPDRS,unificada para la evaluación de la enfermedad de parkinson,1
"('SSPA', 'sistema sanitario público de andalucía')",SSPA,sistema sanitario público de andalucía,1
"('ACGs', 'ambulatory care groups""')",ACGs,"ambulatory care groups""",1
"('TAO', 'tratamiento anticoagulante oral')",TAO,tratamiento anticoagulante oral,1
"('parte I', 'parkinson avanzada. características clínicas y tratamiento')",parte I,parkinson avanzada. características clínicas y tratamiento,1
"('OR', 'odds ratios')",OR,odds ratios,1
"('UMRF', 'unidades moviles de rehabilitacion-fisioterapia')",UMRF,unidades moviles de rehabilitacion-fisioterapia,1
"('PAEAFT', 'punción aspiración ecoguiada con aguja fina de tiroides')",PAEAFT,punción aspiración ecoguiada con aguja fina de tiroides,1
"('ETE', 'ecocardiograma transesofágico')",ETE,ecocardiograma transesofágico,1
"('EVA', 'escala visual análoga')",EVA,escala visual análoga,1
"('ACP', 'análisis de componentes principales')",ACP,análisis de componentes principales,1
"('SIB', 'severe impairment battery')",SIB,severe impairment battery,1
"('HB', 'harris-benedict')",HB,harris-benedict,1
"('TCI-R', 'temperamento y carácter de cloninger')",TCI-R,temperamento y carácter de cloninger,2
"('AS', 'admisión secundaria')",AS,admisión secundaria,1
"('CUCI', 'colitis ulcerativa crónica inespecífica')",CUCI,colitis ulcerativa crónica inespecífica,1
"('NNH', 'número necesario para hacer daño')",NNH,número necesario para hacer daño,1
"('APSO', 'autopercepción de la salud oral')",APSO,autopercepción de la salud oral,1
"('PAAF', 'punción aspirativa con aguja fina')",PAAF,punción aspirativa con aguja fina,1
"('EODD', 'en días alternos sin descanso de 72 horas')",EODD,en días alternos sin descanso de 72 horas,1
"('DMNID', 'diabetes mellitus no insulino dependiente')",DMNID,diabetes mellitus no insulino dependiente,1
"('FEFCO2', 'fracción espiratoria final de co2')",FEFCO2,fracción espiratoria final de co2,1
"('DNU', 'dispepsia no ulcerosa')",DNU,dispepsia no ulcerosa,2
"('TCI-R', 'temperamento y el carácter-revisado')",TCI-R,temperamento y el carácter-revisado,1
"('CPRE', 'colangiopancreatografía retrógrada endoscópica')",CPRE,colangiopancreatografía retrógrada endoscópica,2
"('ENI', 'enfermedad neumocócica invasiva')",ENI,enfermedad neumocócica invasiva,1
"('ERGE', 'enfermedad por reflujo gastroesofágico')",ERGE,enfermedad por reflujo gastroesofágico,1
"('GlicA', 'glicemias capilares de ayuno')",GlicA,glicemias capilares de ayuno,1
"('España', 'emplazamiento del mismo fue la atención primaria de cataluña')",España,emplazamiento del mismo fue la atención primaria de cataluña,1
"('PPI', 'prescripciones potencialmente inadecuadas')",PPI,prescripciones potencialmente inadecuadas,1
"('QP', 'queratoplastía penetrante')",QP,queratoplastía penetrante,1
"('FCT', 'figura compleja de taylor')",FCT,figura compleja de taylor,1
"('MAE', 'malnutrición asociada a la enfermedad')",MAE,malnutrición asociada a la enfermedad,1
"('ENAHO', 'encuesta nacional de hogares sobre condiciones de vida y pobreza')",ENAHO,encuesta nacional de hogares sobre condiciones de vida y pobreza,1
"('DDc', 'dímero-d corregido por edad')",DDc,dímero-d corregido por edad,1
"('SCB', 'sindrome de charles bonnet')",SCB,sindrome de charles bonnet,1
"('TG', 'triglicéridos')",TG,triglicéridos,1
"('TBC', 'tuberculosis de la columna')",TBC,tuberculosis de la columna,1
"('PET-TC', 'positrones-tomografía computarizada')",PET-TC,positrones-tomografía computarizada,1
"('RTU', 'resección transuretral de próstata')",RTU,resección transuretral de próstata,1
"('IC95%', 'intervalos de confianza al 95%')",IC95%,intervalos de confianza al 95%,2
"('APC', 'anticuerpos monoclonales para cd38 (pecyc5), cd138')",APC,"anticuerpos monoclonales para cd38 (pecyc5), cd138",1
"('AA', 'avanzados')",AA,avanzados,1
"('CONUT', 'control nutricional')",CONUT,control nutricional,1
"('HUM', 'hematurimetría')",HUM,hematurimetría,1
"('AP', 'atención primaria')",AP,atención primaria,4
"('AMMOM', 'asociación mexicana de metabolismo oseo y mineral')",AMMOM,asociación mexicana de metabolismo oseo y mineral,1
"('GIMC', 'grosor de la íntima media carotídea')",GIMC,grosor de la íntima media carotídea,1
"('beta 2M', 'beta 2-microglobulina')",beta 2M,beta 2-microglobulina,1
"('PCNA', 'proliferación celular')",PCNA,proliferación celular,1
"('GC', 'ganglio centinela')",GC,ganglio centinela,1
"('AEEF', 'autoeficacia para el ejercicio físico')",AEEF,autoeficacia para el ejercicio físico,1
"('ERC', 'enfermedad renal crónica')",ERC,enfermedad renal crónica,8
"('CCR', 'cáncer aolorrectal invasivo')",CCR,cáncer aolorrectal invasivo,1
"('MUST', 'malnutrition universal screening tool')",MUST,malnutrition universal screening tool,3
"('TAC', 'tomografía axial computarizada')",TAC,tomografía axial computarizada,1
"('EGI', 'epilepsias generalizadas idiopaticas')",EGI,epilepsias generalizadas idiopaticas,1
"('GETIM', 'grupo de estudio y tratamiento de las insuficiencias medulares')",GETIM,grupo de estudio y tratamiento de las insuficiencias medulares,1
"('NST', 'nucleo subtalamico')",NST,nucleo subtalamico,1
"('ENDORSE II', 'en méxico de un estudio transversal multicéntrico')",ENDORSE II,en méxico de un estudio transversal multicéntrico,1
"('PIB', 'producto interno bruto')",PIB,producto interno bruto,1
"('EPOC', 'enfermedad pulmonar obstructiva crónica')",EPOC,enfermedad pulmonar obstructiva crónica,15
"('UC', 'unidades de críticos')",UC,unidades de críticos,1
"('MNA', 'mini nutritional assessment')",MNA,mini nutritional assessment,3
"('TRS', 'terapia renal sustitutiva')",TRS,terapia renal sustitutiva,1
"('DPA', 'diálisis peritoneal automatizada')",DPA,diálisis peritoneal automatizada,1
"('VGS', 'valoración global subjetiva')",VGS,valoración global subjetiva,2
"('UNC', 'unidad de cuidados intensivos neurocriticos')",UNC,unidad de cuidados intensivos neurocriticos,1
"('EP', 'enfermedad de parkinson')",EP,enfermedad de parkinson,11
"('AD8', ""alzheimer's disease 8"")",AD8,alzheimer's disease 8,1
"('media', 'medida')",media,medida,1
"('MeSH', 'medical subjects headings')",MeSH,medical subjects headings,2
"('CDM', 'congelacion de la marcha')",CDM,congelacion de la marcha,1
"('VIH-2', 'virus de la inmunodeficiencia humana tipo 2')",VIH-2,virus de la inmunodeficiencia humana tipo 2,1
"('FONASA', 'fondo nacional de salud')",FONASA,fondo nacional de salud,1
"('C-LDL', 'colesterol-ldl')",C-LDL,colesterol-ldl,1
"('IL-2r', 'interleucina-2r')",IL-2r,interleucina-2r,1
"('COPD-PS', 'chronic obstructive pulmonary disease-population screener')",COPD-PS,chronic obstructive pulmonary disease-population screener,1
"('EMRR', 'esclerosis multiple remitente recurrente')",EMRR,esclerosis multiple remitente recurrente,1
"('CP', 'circunferencia de pantorrilla')",CP,circunferencia de pantorrilla,1
"('PIO', 'presión intraocular')",PIO,presión intraocular,1
"('TUA', 'trastornos por uso de alcohol')",TUA,trastornos por uso de alcohol,1
"('IP', 'indicadores de proceso')",IP,indicadores de proceso,1
"('IMC', 'incremento del índice de masa corporal')",IMC,incremento del índice de masa corporal,1
"('EACD', 'enfermedad asociada a clostridium difficile')",EACD,enfermedad asociada a clostridium difficile,1
"('VSG', 'velocidad de sedimentación globular')",VSG,velocidad de sedimentación globular,1
"('TT', 'total')",TT,total,1
"('OOS', 'osteosarcopénica')",OOS,osteosarcopénica,1
"('SU', 'servicio de urgencias')",SU,servicio de urgencias,7
"('EAE', 'entrenamiento')",EAE,entrenamiento,1
"('VD', 'visita domiciliaria')",VD,visita domiciliaria,1
"('NAC', 'neumonía adquirida en la comunidad')",NAC,neumonía adquirida en la comunidad,1
"('APH', 'antígeno polipeptídico hístico')",APH,antígeno polipeptídico hístico,1
"('ICAM', ""institut català d'avaluacions mèdiques"")",ICAM,institut català d'avaluacions mèdiques,1
"('E.C.P.S.', 'encefalopatía crónica portosistémica')",E.C.P.S.,encefalopatía crónica portosistémica,1
"('ENG', 'electroneurograma')",ENG,electroneurograma,2
"('PEIMCP', 'porcentaje del exceso de índice de masa corporal perdido')",PEIMCP,porcentaje del exceso de índice de masa corporal perdido,1
"('ECA', 'ensayos clínicos aleatorizados')",ECA,ensayos clínicos aleatorizados,1
"('CISCA', 'cisplatino, adriamicina y ciclofosfamida')",CISCA,"cisplatino, adriamicina y ciclofosfamida",1
"('CMBD', 'conjunto mínimo básico de datos')",CMBD,conjunto mínimo básico de datos,1
"('DME', 'de malestar emocional')",DME,de malestar emocional,1
"('ADVISE', 'adenovirus initiative study in epidemiology')",ADVISE,adenovirus initiative study in epidemiology,1
"('VPH', 'virus del papiloma humano')",VPH,virus del papiloma humano,5
"('TNC', 'trastornos neurocognitivos')",TNC,trastornos neurocognitivos,1
"('BPT', 'biopsia percutánea de tiroides')",BPT,biopsia percutánea de tiroides,1
"('MLG', 'masa libre de grasa')",MLG,masa libre de grasa,1
"('NT', 'neuralgia del trigémino')",NT,neuralgia del trigémino,1
"('OCB', 'oclusion carotidea bilateral')",OCB,oclusion carotidea bilateral,1
"('RI', 'resistencia a la insulina')",RI,resistencia a la insulina,2
"('NPD', 'nutrición parenteral domiciliaria')",NPD,nutrición parenteral domiciliaria,8
"('NA', 'neoplasia avanzada')",,neoplasia avanzada,1
"('SIVFRENT-A', 'sistema de vigilancia defactores de riesgo de enfermedades no transmisibles')",SIVFRENT-A,sistema de vigilancia defactores de riesgo de enfermedades no transmisibles,1
"('HCP', 'hipercatabolismo proteico')",HCP,hipercatabolismo proteico,1
"('PROA', 'programa de optimización del uso de antimicrobianos')",PROA,programa de optimización del uso de antimicrobianos,2
"('TUG', 'timed up and go')",TUG,timed up and go,1
"('MF', 'mifflin')",MF,mifflin,1
"('FR', 'fórmula rápida')",FR,fórmula rápida,1
"('PANDA', 'programa nacional de drogas antineoplásicas del adulto')",PANDA,programa nacional de drogas antineoplásicas del adulto,1
"('PCM', 'pastel de carne de murcia')",PCM,pastel de carne de murcia,1
"('EUGMS', 'european union of geriatric medicine society')",EUGMS,european union of geriatric medicine society,1
"('AKQoL', 'actinic keratosis quality of life')",AKQoL,actinic keratosis quality of life,1
"('M.E.P.', 'malnutrición energético-proteica')",M.E.P.,malnutrición energético-proteica,1
"('EVC', 'enfermedad vascular cerebral')",EVC,enfermedad vascular cerebral,2
"('BGN', 'bacilos gram-negativos')",BGN,bacilos gram-negativos,1
"('ZBS', 'zonas básicas de salud')",ZBS,zonas básicas de salud,1
"('GRD', 'grupo relacionado con el diagnóstico')",GRD,grupo relacionado con el diagnóstico,1
"('CHUA', 'complejo hospitalario universitario de albacete')",CHUA,complejo hospitalario universitario de albacete,1
"('PFH', 'pruebas de funcionamiento hepático')",PFH,pruebas de funcionamiento hepático,1
"('IRI', 'indice de reactividad interpersonal')",IRI,indice de reactividad interpersonal,1
"('PCT', 'procedimiento de conciliación terapéutica')",PCT,procedimiento de conciliación terapéutica,1
"('kcal', 'kilocalorías')",kcal,kilocalorías,1
"('CONUT', 'conocimiento nutricional o método ulibarri')",CONUT,conocimiento nutricional o método ulibarri,1
"('EIPID', 'enfermedad inmunoproliferativa del intestino delgado')",EIPID,enfermedad inmunoproliferativa del intestino delgado,1
"('NMO', 'neuromielitis optica')",NMO,neuromielitis optica,1
"('FC', 'fracturas de cadera')",FC,fracturas de cadera,1
"('MGH-SFQ', 'massachusetts general hospital-sexual functioning questionnaire')",MGH-SFQ,massachusetts general hospital-sexual functioning questionnaire,1
"('RENAHTA', 're-encuesta nacional de hipertensión arterial')",RENAHTA,re-encuesta nacional de hipertensión arterial,1
"('CHAL', 'calidad de vida en hipertensión arterial')",CHAL,calidad de vida en hipertensión arterial,1
"('PRMs', 'problemas relacionados con la medicación')",PRMs,problemas relacionados con la medicación,1
"('ECA', 'enzima convertidora de angiotensina')",ECA,enzima convertidora de angiotensina,1
"('ISC', 'international society for chronobiology')",ISC,international society for chronobiology,1
"('GRS', 'grado de rezago social')",GRS,grado de rezago social,1
"('IAM', 'infarto agudo del miocardio')",IAM,infarto agudo del miocardio,1
"('II', 'iniciado')",II,iniciado,1
"('TRR', 'terapias de reemplazo renal')",TRR,terapias de reemplazo renal,1
"('MBC', 'metastasis sintomaticas de la base craneal')",MBC,metastasis sintomaticas de la base craneal,1
"('PAF', 'poliquimioterápico con cisplatino, adriamicina, 5-fluoracilo')",PAF,"poliquimioterápico con cisplatino, adriamicina, 5-fluoracilo",1
"('CRONOS', 'con una nueva forma farmacéutica de losartán de liberación sostenida')",CRONOS,con una nueva forma farmacéutica de losartán de liberación sostenida,1
"('VPH', 'virus papiloma humano')",VPH,virus papiloma humano,1
"('NSA-16', 'negativos-16')",NSA-16,negativos-16,1
"('RHC', 'reserva hemodinamica cerebral')",RHC,reserva hemodinamica cerebral,1
"('LAMG', 'la mucosa gástrica')",LAMG,la mucosa gástrica,1
"('NORMACODEM', ""normalización españolas de la alzheimer's disease assessment scale (adas)"")",NORMACODEM,normalización españolas de la alzheimer's disease assessment scale (adas),1
"('AR', 'artritis reumatoide')",AR,artritis reumatoide,3
"('TCE', 'traumatismo craneoencefálico')",TCE,traumatismo craneoencefálico,1
"('GNRP', 'glomerulonefritis rápidamente progresivas')",GNRP,glomerulonefritis rápidamente progresivas,1
"('FRTG', 'fiebre recurrente transmitida por garrapatas')",FRTG,fiebre recurrente transmitida por garrapatas,1
"('NEWSQOL', 'newcastle stroke-specific quality of life measure')",NEWSQOL,newcastle stroke-specific quality of life measure,2
"('SEN', 'sociedad española de nutrición')",SEN,sociedad española de nutrición,1
"('LEOCH', 'litotricia extracorpórea mediante ondas de choque')",LEOCH,litotricia extracorpórea mediante ondas de choque,1
"('CCI', 'correlación intraclase')",CCI,correlación intraclase,1
"('TNO', 'tratamiento no operatorio')",TNO,tratamiento no operatorio,1
"('CF', 'componente físico')",CF,componente físico,1
"('SENPE', 'sociedad española de nutrición parenteral y enteral')",SENPE,sociedad española de nutrición parenteral y enteral,1
"('HTIC', 'hipertensión intracraneal')",HTIC,hipertensión intracraneal,1
"('RIC', 'rango intercuartil')",RIC,rango intercuartil,1
"('GIST', 'gastrointestinal')",GIST,gastrointestinal,1
"('EAJ', 'epilepsia de ausencias juvenil')",EAJ,epilepsia de ausencias juvenil,1
"('PRM', 'problemas relacionados con la medicación')",PRM,problemas relacionados con la medicación,1
"('HADS', 'hospital anxiety-depressionscale')",HADS,hospital anxiety-depressionscale,1
"('REA', 'reanimación')",REA,reanimación,1
"('BETA', 'bateria para la evaluacion de los trastornos afasicos')",BETA,bateria para la evaluacion de los trastornos afasicos,1
"('EAR', 'estomatitis aftosa recurrente')",EAR,estomatitis aftosa recurrente,1
"('BPTR', 'biopsia prostática transrectal')",BPTR,biopsia prostática transrectal,1
"('EAM', 'epilepsia con ausencias y mioclonias palpebrales')",EAM,epilepsia con ausencias y mioclonias palpebrales,1
"('D.C.I.', 'diarrea crónica inespecifica')",D.C.I.,diarrea crónica inespecifica,1
"('ASO', 'antiestreptolisina ""o""')",ASO,"antiestreptolisina ""o""",1
"('SUH', 'servicios de urgencia hospitalaria')",SUH,servicios de urgencia hospitalaria,1
"('H.D.A.', 'hemorragias digestivas altas')",H.D.A.,hemorragias digestivas altas,1
"('SPD', 'sistema personalizado de dosificación')",SPD,sistema personalizado de dosificación,1
"('ZBS', 'zona básica de salud')",ZBS,zona básica de salud,1
"('DRE', 'desnutrición relacionada con la enfermedad')",DRE,desnutrición relacionada con la enfermedad,2
"('NPDE', 'normalized predictive distribution error')",NPDE,normalized predictive distribution error,1
"('ECV', 'enfermedad cerebrovascular')",ECV,enfermedad cerebrovascular,1
"('LNI', 'lesiones no intencionales')",LNI,lesiones no intencionales,1
"('ICH', 'intercambio de cromatidas hermanas')",ICH,intercambio de cromatidas hermanas,1
"('IMV', 'incidente simulado de múltiples víctimas')",IMV,incidente simulado de múltiples víctimas,1
"('SU', 'servicios de urgencias')",SU,servicios de urgencias,6
"('EF', 'epilepsia fotogenica pura')",EF,epilepsia fotogenica pura,1
"('CUS', 'cobertura universal en salud')",CUS,cobertura universal en salud,1
"('VCS', 'visión crítica de seguridad')",VCS,visión crítica de seguridad,1
"('UCI', 'unidad de cuidados intensivos')",UCI,unidad de cuidados intensivos,4
"('AFC', 'alveolitis fibrosante criptogenética')",AFC,alveolitis fibrosante criptogenética,1
"('AQD', 'acido quenodesoxicólico.')",AQD,acido quenodesoxicólico.,1
"('SOCALPAR', 'sociedad castellano-leonesa y cántabra de patología respiratoria')",SOCALPAR,sociedad castellano-leonesa y cántabra de patología respiratoria,1
"('CMFP', 'ciclofosfamida, metotrexate, 5-fluorouracilo y prednisona')",CMFP,"ciclofosfamida, metotrexate, 5-fluorouracilo y prednisona",1
"('CrS', 'creatinina sérica')",CrS,creatinina sérica,1
"('RN/DN', 'riesgo nutricional/desnutrición')",RN/DN,riesgo nutricional/desnutrición,1
"('VHC', 'virus de hepatitis c')",VHC,virus de hepatitis c,2
"('UNITEC', 'universidad technológica de méxico')",UNITEC,universidad technológica de méxico,1
"('NPH', 'neuralgia posherpética')",NPH,neuralgia posherpética,1
"('D.C.R.', 'dacriocistorrinostomía')",D.C.R.,dacriocistorrinostomía,1
"('SEM', 'sistema d’emergències mèdiques')",SEM,sistema d’emergències mèdiques,1
"('COSFAMM', 'cohorte de obesidad, sarcopenia y fragilidad en adultos mayores de méxico')",COSFAMM,"cohorte de obesidad, sarcopenia y fragilidad en adultos mayores de méxico",1
"('ETN', 'etanercept')",ETN,etanercept,2
"('IBP', 'inhibidores de bomba de protones')",IBP,inhibidores de bomba de protones,1
"('TAVEC', 'test de aprendizaje verbal españa-complutense')",TAVEC,test de aprendizaje verbal españa-complutense,3
"('RHC', 'reserva hemodinámica cerebral')",RHC,reserva hemodinámica cerebral,1
"('HZ', 'herpes zoster')",HZ,herpes zoster,2
"('ACOD', 'accion directa')",ACOD,accion directa,1
"('LCR', 'liquido cefalorraquideo')",LCR,liquido cefalorraquideo,1
"('ENT', 'enfermedades no transmisibles')",ENT,enfermedades no transmisibles,1
"('VRP', 'vitreorretinopatía proliferante')",VRP,vitreorretinopatía proliferante,1
"('PEATC', 'potenciales evocados auditivos del tallo cerebral')",PEATC,potenciales evocados auditivos del tallo cerebral,1
"('IF', 'intervención farmacéutica')",IF,intervención farmacéutica,1
"('CERFB', 'cuestionario de evaluación de las relaciones familiares básicas')",CERFB,cuestionario de evaluación de las relaciones familiares básicas,1
"('IAMEST', 'infarto agudo de miocardio con elevación del st')",IAMEST,infarto agudo de miocardio con elevación del st,1
"('IC', 'insuficiencia cardiaca')",IC,insuficiencia cardiaca,2
"('LT', 'larvaterapia')",LT,larvaterapia,1
"('DCL', 'deterioro cognitivo leve')",DCL,deterioro cognitivo leve,2
"('DM', 'dieta mediterránea')",DM,dieta mediterránea,2
"('FR', 'factores de riesgo')",FR,factores de riesgo,1
"('PA', 'pancreatitis aguda')",PA,pancreatitis aguda,2
"('NHG', 'nuevos hiperglucémicos')",NHG,nuevos hiperglucémicos,1
"('AVAC', 'años de vida ajustados por calidad')",AVAC,años de vida ajustados por calidad,1
"('TCPS', 'test de comparacion perceptual de salthouse')",TCPS,test de comparacion perceptual de salthouse,1
"('VIP', 'vejiga ileal padovana')",VIP,vejiga ileal padovana,1
"('EP', 'embolismo pulmonar')",EP,embolismo pulmonar,1
"('AIS', 'abbreviated injury scale')",AIS,abbreviated injury scale,2
"('ROLL', 'radioguiada de lesiones ocultas de mama')",ROLL,radioguiada de lesiones ocultas de mama,1
"('ETC', 'energía total consumida')",ETC,energía total consumida,1
"('HSP-90', 'heat shock protein-90')",HSP-90,heat shock protein-90,1
"('S.P.O.D.', 'sindrome periodontal orientador de diabétes')",S.P.O.D.,sindrome periodontal orientador de diabétes,1
"('MMSE', 'mini mental status examination')",MMSE,mini mental status examination,1
"('TNE', 'transición nutricional española')",TNE,transición nutricional española,1
"('He-Ne', 'helio-neón')",He-Ne,helio-neón,1
"('ISP', 'inventario de síntomas prefrontales')",ISP,inventario de síntomas prefrontales,1
"('EPS', 'entidades promotoras de salud')",EPS,entidades promotoras de salud,1
"('AIMA', 'atlas interactivo de mortalidad en andalucía')",AIMA,atlas interactivo de mortalidad en andalucía,1
"('INNSZ', 'instituto nacional de la nutrición ""salvador zubirán""')",INNSZ,"instituto nacional de la nutrición ""salvador zubirán""",1
"('MU', 'médicos de urgencias')",MU,médicos de urgencias,1
"('NSRR', 'nutricional para mortalidad en pacientes críticamente enfermos')",NSRR,nutricional para mortalidad en pacientes críticamente enfermos,1
"('PAS', 'presión arterial sistólica')",PAS,presión arterial sistólica,1
"('MT', 'megacolon tóxico')",MT,megacolon tóxico,1
"('CRIR', 'cirugía retrógrada intrarrenal')",CRIR,cirugía retrógrada intrarrenal,1
"('US', 'ultrasonido')",US,ultrasonido,1
"('TE', 'tratamiento estandar')",TE,tratamiento estandar,1
"('TDA', 'tasa de declive anual')",TDA,tasa de declive anual,1
"('ERV', 'enterococo resistente a vancomicina')",ERV,enterococo resistente a vancomicina,1
"('EA', 'efectos adversos')",EA,efectos adversos,1
"('ATP III', 'adultos iii')",ATP III,adultos iii,1
"('GIST', 'gastrointestinales estromales')",GIST,gastrointestinales estromales,1
"('GCAO', 'grupo cooperativo argentino de oncourología')",GCAO,grupo cooperativo argentino de oncourología,1
"('REM', 'razones de mortalidad estandarizadas')",REM,razones de mortalidad estandarizadas,1
"('DN', 'dolor neuropático')",DN,dolor neuropático,1
"('MM', 'mieloma múltiple')",MM,mieloma múltiple,1
"('CVC', 'catéteres venosos centrales')",CVC,catéteres venosos centrales,1
"('IPM', 'intoxicación paralítica por mariscos')",IPM,intoxicación paralítica por mariscos,1
"('DF', 'disfunción familiar')",DF,disfunción familiar,1
"('IP', 'inhibidores de la proteasa')",IP,inhibidores de la proteasa,1
