pair,acronym,description,frequency
"('AFE', 'análisis factorial exploratorio')",AFE,análisis factorial exploratorio,1
"('SINAN', 'sistema de información de enfermedades de notificación')",SINAN,sistema de información de enfermedades de notificación,1
"('SC', 'síndrome de cushing')",SC,síndrome de cushing,1
"('BQs', 'bronquiectasias')",BQs,bronquiectasias,1
"('VIH', 'virus de inmunodeficiencia humana')",VIH,virus de inmunodeficiencia humana,8
"('UME', 'unidades medicalizadas de emergencia')",UME,unidades medicalizadas de emergencia,1
"('SDR', 'síndrome de dificultad respiratoria')",SDR,síndrome de dificultad respiratoria,2
"('EE', 'esofagitis eosinofílica')",EE,esofagitis eosinofílica,1
"('RACat', 'registro de artroplastias de cataluña')",RACat,registro de artroplastias de cataluña,1
"('IRA', 'infección respiratoria aguda')",IRA,infección respiratoria aguda,1
"('MRC', 'medical research council')",MRC,medical research council,1
"('RCUI', 'relación coste-utilidad')",RCUI,relación coste-utilidad,1
"('HAS', 'hipertensión arterial sistémica')",HAS,hipertensión arterial sistémica,1
"('IDB', 'inventario de depresión de beck')",IDB,inventario de depresión de beck,1
"('DE', 'de 5 años')",DE,de 5 años,1
"('GEE', 'generalized estimating equations')",GEE,generalized estimating equations,1
"(""DIU's"", 'dispositivos intrauterinos')",DIU's,dispositivos intrauterinos,1
"('CPAQ', 'chronic pain acceptance questionnaire')",CPAQ,chronic pain acceptance questionnaire,1
"('CG', 'carga glicémica')",CG,carga glicémica,1
"('EV', 'efectividad vacunal')",EV,efectividad vacunal,1
"('DPNT', 'de la psicosis no tratada')",DPNT,de la psicosis no tratada,1
"('URMES', 'urgencias reumatológicas y musculoesqueléticas')",URMES,urgencias reumatológicas y musculoesqueléticas,1
"('NRS-2002', 'nutritional risk screening 2002')",NRS-2002,nutritional risk screening 2002,1
"('CI', 'coeficiente intelectual')",CI,coeficiente intelectual,1
"('IECA', 'inhibidor de la enzima convertidora de angiotensina')",IECA,inhibidor de la enzima convertidora de angiotensina,1
"('ECV', 'eventos cardiovasculares')",ECV,eventos cardiovasculares,1
"('VHB', 'virus de la hepatitis b')",VHB,virus de la hepatitis b,4
"('SHC', 'síndrome de hiperémesis cannábica')",SHC,síndrome de hiperémesis cannábica,1
"('TCE', 'traumatismo craneoencefalico')",TCE,traumatismo craneoencefalico,1
"('RENAVE', 'red nacional de vigilancia epidemiológica')",RENAVE,red nacional de vigilancia epidemiológica,1
"('AVPP', 'años de vida perdidos por muerte prematura')",AVPP,años de vida perdidos por muerte prematura,1
"('DE', 'disruptores endocrinos')",DE,disruptores endocrinos,1
"('TARGA', 'terapia antirretroviral de gran actividad')",TARGA,terapia antirretroviral de gran actividad,1
"('HPRL', 'hiperprolactinemia')",HPRL,hiperprolactinemia,1
"('INEN', 'instituto nacional de enfermedades neoplásicas')",INEN,instituto nacional de enfermedades neoplásicas,1
"('VIH', 'virus de la inmunodeficiencia humana')",VIH,virus de la inmunodeficiencia humana,19
"('RM', 'razones de momios')",RM,razones de momios,3
"('UPV', 'usuarios profesionales de la voz')",UPV,usuarios profesionales de la voz,1
"('FDF', 'fractura de diáfisis femoral')",FDF,fractura de diáfisis femoral,1
"('IMCEST', 'infarto del miocardio con elevación del segmento st')",IMCEST,infarto del miocardio con elevación del segmento st,1
"('RNTI', 'registro nacional de tumores infantiles')",RNTI,registro nacional de tumores infantiles,1
"('VHA', 'virus de la hepatitis a')",VHA,virus de la hepatitis a,1
"('SSPA', 'sistema sanitario público de andalucía')",SSPA,sistema sanitario público de andalucía,1
"('SAHS', 'síndrome de apneas-hipoapneas del sueño, en lo adelante')",SAHS,"síndrome de apneas-hipoapneas del sueño, en lo adelante",1
"('OR', 'odds ratios')",OR,odds ratios,1
"('GEHBTA', 'grupo de estudio de hemoglobinopatías y talasemias')",GEHBTA,grupo de estudio de hemoglobinopatías y talasemias,1
"('ACP', 'análisis de componentes principales')",ACP,análisis de componentes principales,2
"('RE', 'receptor de estrógenos')",RE,receptor de estrógenos,1
"('MG', 'miastenia gravis')",MG,miastenia gravis,1
"('ECV', 'enfermedades cardiovasculares')",ECV,enfermedades cardiovasculares,2
"('TAR', 'trombocitopenia con aplasia de radio')",TAR,trombocitopenia con aplasia de radio,1
"('NNH', 'número necesario para hacer daño')",NNH,número necesario para hacer daño,1
"('APSO', 'autopercepción de la salud oral')",APSO,autopercepción de la salud oral,1
"('ESPII', 'emergencia de salud pública de importancia internacional')",ESPII,emergencia de salud pública de importancia internacional,1
"('NAC', 'neuropatía autonómica cardíaca')",NAC,neuropatía autonómica cardíaca,1
"('DMNID', 'diabetes mellitus no insulino dependiente')",DMNID,diabetes mellitus no insulino dependiente,1
"('FRC', 'factores de riesgo cardiometabólico')",FRC,factores de riesgo cardiometabólico,1
"('IDR', 'ingesta diaria recomendada')",IDR,ingesta diaria recomendada,1
"('GESIDA', 'grupo de estudio del sida')",GESIDA,grupo de estudio del sida,2
"('SEMTSI', 'sociedad española de medicina tropical y salud internacional')",SEMTSI,sociedad española de medicina tropical y salud internacional,1
"('SLP', 'supervivencia libre de progresión')",SLP,supervivencia libre de progresión,1
"('ENI', 'enfermedad neumocócica invasiva')",ENI,enfermedad neumocócica invasiva,2
"('CyL', 'castilla y león')",CyL,castilla y león,1
"('Hib', 'h influenzae tipo b')",Hib,h influenzae tipo b,1
"('ERGE', 'enfermedad por reflujo gastroesofágico')",ERGE,enfermedad por reflujo gastroesofágico,1
"('España', 'emplazamiento del mismo fue la atención primaria de cataluña')",España,emplazamiento del mismo fue la atención primaria de cataluña,1
"('BIA', 'bioimpedancia')",BIA,bioimpedancia,1
"('ENAHO', 'encuesta nacional de hogares sobre condiciones de vida y pobreza')",ENAHO,encuesta nacional de hogares sobre condiciones de vida y pobreza,1
"('IVPH', 'infección por virus de papiloma humano')",IVPH,infección por virus de papiloma humano,1
"('SCB', 'sindrome de charles bonnet')",SCB,sindrome de charles bonnet,1
"('TG', 'triglicéridos')",TG,triglicéridos,3
"('DPC', 'dolor pélvico crónico')",DPC,dolor pélvico crónico,1
"('y II', 'y control de la infección nosocomial')",y II,y control de la infección nosocomial,1
"('IC95%', 'intervalos de confianza al 95%')",IC95%,intervalos de confianza al 95%,1
"('SAEI', 'sociedad andaluza de enfermedades infecciosas')",SAEI,sociedad andaluza de enfermedades infecciosas,1
"('AA', 'avanzados')",AA,avanzados,1
"('CONUT', 'control nutricional')",CONUT,control nutricional,1
"('HCC', 'hepatitis c crónica')",HCC,hepatitis c crónica,1
"('AP', 'atención primaria')",AP,atención primaria,5
"('AMMOM', 'asociación mexicana de metabolismo oseo y mineral')",AMMOM,asociación mexicana de metabolismo oseo y mineral,1
"('GEM', 'grup d’emergències mèdiques')",GEM,grup d’emergències mèdiques,1
"('MIR', 'médicos internos y residentes')",MIR,médicos internos y residentes,1
"('LEOC', 'litotricia extracorpórea por ondas de choque')",LEOC,litotricia extracorpórea por ondas de choque,1
"('GIMC', 'grosor de la íntima media carotídea')",GIMC,grosor de la íntima media carotídea,1
"('I.A.A.S.', 'infección asociada a asistencia sanitaria')",I.A.A.S.,infección asociada a asistencia sanitaria,1
"('ERC', 'enfermedad renal crónica')",ERC,enfermedad renal crónica,8
"('CCR', 'cáncer aolorrectal invasivo')",CCR,cáncer aolorrectal invasivo,1
"('MUST', 'malnutrition universal screening tool')",MUST,malnutrition universal screening tool,1
"('UMAE', 'unidad médica de alta especialidad')",UMAE,unidad médica de alta especialidad,1
"('TR', 'trasplante renal')",TR,trasplante renal,1
"('ENDORSE II', 'en méxico de un estudio transversal multicéntrico')",ENDORSE II,en méxico de un estudio transversal multicéntrico,1
"('PIB', 'producto interno bruto')",PIB,producto interno bruto,1
"('EPOC', 'enfermedad pulmonar obstructiva crónica')",EPOC,enfermedad pulmonar obstructiva crónica,4
"('A.C.A.D.', 'asociación castellana de aparato digestivo')",A.C.A.D.,asociación castellana de aparato digestivo,1
"('NN', 'neumonía nosocomial')",NN,neumonía nosocomial,1
"('MNA', 'mini nutritional assessment')",MNA,mini nutritional assessment,2
"('EMAD', 'encefalomielitis aguda diseminada')",EMAD,encefalomielitis aguda diseminada,1
"('UNC', 'unidad de cuidados intensivos neurocriticos')",UNC,unidad de cuidados intensivos neurocriticos,1
"('ANC', 'atención nutricional convencional')",ANC,atención nutricional convencional,1
"('EP', 'enfermedad de parkinson')",EP,enfermedad de parkinson,7
"('PDQ', 'personality disorder questionnaire')",PDQ,personality disorder questionnaire,1
"('AD8', ""alzheimer's disease 8"")",AD8,alzheimer's disease 8,1
"('CapPsi', 'capital psicológico')",CapPsi,capital psicológico,1
"('CEC', 'circulación extracorpórea')",CEC,circulación extracorpórea,1
"('DT2', 'diabetes mellitus tipo 2')",DT2,diabetes mellitus tipo 2,1
"('VIH-2', 'virus de la inmunodeficiencia humana tipo 2')",VIH-2,virus de la inmunodeficiencia humana tipo 2,2
"('IT', 'incapacidad temporal')",IT,incapacidad temporal,1
"('PFA', 'pinzamiento femoroacetabular')",PFA,pinzamiento femoroacetabular,1
"('IRC', 'insuficiencia renal crónica')",IRC,insuficiencia renal crónica,1
"('EMRR', 'esclerosis multiple remitente recurrente')",EMRR,esclerosis multiple remitente recurrente,1
"('CC', 'consultas monograficas de cefalea')",CC,consultas monograficas de cefalea,1
"('GEDSRT-VHC', 'grupo español de estudio de donantes de sangre en riesgo de transmisión del vhc')",GEDSRT-VHC,grupo español de estudio de donantes de sangre en riesgo de transmisión del vhc,2
"('MHib', 'meningitis por haemophilus influenzae b')",MHib,meningitis por haemophilus influenzae b,1
"('AVPMP', 'años de vida perdidos por muerte prematura')",AVPMP,años de vida perdidos por muerte prematura,1
"('VN', 'vejiga neurógena')",VN,vejiga neurógena,1
"('IP', 'indicadores predictivos')",IP,indicadores predictivos,1
"('EPIC', 'europeo sobre dieta, cáncer y salud')",EPIC,"europeo sobre dieta, cáncer y salud",2
"('EACD', 'enfermedad asociada a clostridium difficile')",EACD,enfermedad asociada a clostridium difficile,1
"('OOS', 'osteosarcopénica')",OOS,osteosarcopénica,1
"('SU', 'servicio de urgencias')",SU,servicio de urgencias,6
"('SUH', 'síndrome urémico hemolítico')",SUH,síndrome urémico hemolítico,1
"('DAS', 'de ansiedad ante la muerte')",DAS,de ansiedad ante la muerte,1
"('SD', 'sindrome de dravet')",SD,sindrome de dravet,1
"('NAC', 'neumonía adquirida en la comunidad')",NAC,neumonía adquirida en la comunidad,1
"('HI B', 'h. influenzae tipo b')",HI B,h. influenzae tipo b,1
"('CMBD', 'conjunto mínimo básico de datos')",CMBD,conjunto mínimo básico de datos,1
"('DME', 'de malestar emocional')",DME,de malestar emocional,1
"('CA', 'comportamiento alimentario')",CA,comportamiento alimentario,1
"('ADVISE', 'adenovirus initiative study in epidemiology')",ADVISE,adenovirus initiative study in epidemiology,1
"('VPH', 'virus del papiloma humano')",VPH,virus del papiloma humano,3
"('TNC', 'trastornos neurocognitivos')",TNC,trastornos neurocognitivos,1
"('OCB', 'oclusion carotidea bilateral')",OCB,oclusion carotidea bilateral,1
"('MN', 'mortalidad neonatal')",MN,mortalidad neonatal,1
"('RI', 'resistencia a la insulina')",RI,resistencia a la insulina,5
"('NPD', 'nutrición parenteral domiciliaria')",NPD,nutrición parenteral domiciliaria,5
"('NA', 'neoplasia avanzada')",,neoplasia avanzada,1
"('MSL', 'medicina social latinoamericana')",MSL,medicina social latinoamericana,1
"('HGNA', 'hígado graso no alcohólico')",HGNA,hígado graso no alcohólico,3
"('M.E.P.', 'malnutrición energético-proteica')",M.E.P.,malnutrición energético-proteica,1
"('EVC', 'enfermedad vascular cerebral')",EVC,enfermedad vascular cerebral,1
"('BGN', 'bacilos gram-negativos')",BGN,bacilos gram-negativos,1
"('ZBS', 'zonas básicas de salud')",ZBS,zonas básicas de salud,1
"('ENCA', 'encuesta nacional de consumo alimentario')",ENCA,encuesta nacional de consumo alimentario,1
"('GER', 'grupo de estudio de rotavirus')",GER,grupo de estudio de rotavirus,2
"('HTAS', 'hipertensión arterial sistémica')",HTAS,hipertensión arterial sistémica,1
"('IOF', 'international osteoporosis foundation')",IOF,international osteoporosis foundation,1
"('CHUA', 'complejo hospitalario universitario de albacete')",CHUA,complejo hospitalario universitario de albacete,1
"('SDRA', 'síndrome de dificultad respiratoria aguda')",SDRA,síndrome de dificultad respiratoria aguda,1
"('ENSIN 2010', 'encuesta nacional de la situación nutricional 2010')",ENSIN 2010,encuesta nacional de la situación nutricional 2010,2
"('EIPID', 'enfermedad inmunoproliferativa del intestino delgado')",EIPID,enfermedad inmunoproliferativa del intestino delgado,1
"('FC', 'fracturas de cadera')",FC,fracturas de cadera,1
"('HAD', 'hospital anxiety and depression scale')",HAD,hospital anxiety and depression scale,1
"('RENAHTA', 're-encuesta nacional de hipertensión arterial')",RENAHTA,re-encuesta nacional de hipertensión arterial,1
"('CMS', 'complicación materna severa')",CMS,complicación materna severa,1
"('PRMs', 'problemas relacionados con la medicación')",PRMs,problemas relacionados con la medicación,1
"('TDAH', 'trastorno por déficit de atención e hiperactividad')",TDAH,trastorno por déficit de atención e hiperactividad,3
"('IAM', 'infarto agudo del miocardio')",IAM,infarto agudo del miocardio,1
"('II', 'iniciado')",II,iniciado,1
"('ARIA', 'alérgica y su impacto en el asma')",ARIA,alérgica y su impacto en el asma,1
"('VPH', 'virus papiloma humano')",VPH,virus papiloma humano,1
"('VHS-1', 'virus del herpes simple tipo 1')",VHS-1,virus del herpes simple tipo 1,1
"('RHC', 'reserva hemodinamica cerebral')",RHC,reserva hemodinamica cerebral,1
"('II', 'iniciales')",II,iniciales,1
"('AR', 'artritis reumatoide')",AR,artritis reumatoide,1
"('EE', 'epileptico')",EE,epileptico,1
"('LAM', 'leucemia aguda mieloide')",LAM,leucemia aguda mieloide,1
"('VCN7', 'vacuna neumocócica de 7 serotipos')",VCN7,vacuna neumocócica de 7 serotipos,1
"('CVC', 'cateterización venosa central')",CVC,cateterización venosa central,1
"('LM', 'lesiones medulares')",LM,lesiones medulares,1
"('ISO', 'infección de sitio operatorio')",ISO,infección de sitio operatorio,1
"('TDAH', 'trastorno por deficit de atencion/hiperactividad')",TDAH,trastorno por deficit de atencion/hiperactividad,8
"('UMF 171', 'unidad de medicina familiar 171')",UMF 171,unidad de medicina familiar 171,1
"('CPN', 'control prenatal')",CPN,control prenatal,1
"('CFC', 'convulsiones febriles complejas')",CFC,convulsiones febriles complejas,1
"('ENSM', 'encuesta nacional de\xa0salud mental')",ENSM,encuesta nacional de salud mental,1
"('CCI', 'correlación intraclase')",CCI,correlación intraclase,1
"('INSN', 'instituto nacional de salud del niño')",INSN,instituto nacional de salud del niño,1
"('CF', 'componente físico')",CF,componente físico,1
"('SENPE', 'sociedad española de nutrición parenteral y enteral')",SENPE,sociedad española de nutrición parenteral y enteral,1
"('ADMMR', 'artropatía por desgarro masivo del manguito de los rotadores')",ADMMR,artropatía por desgarro masivo del manguito de los rotadores,1
"('GIST', 'gastrointestinal')",GIST,gastrointestinal,1
"('HADS', 'hospital anxiety-depressionscale')",HADS,hospital anxiety-depressionscale,1
"('TN', 'transición nutricia')",TN,transición nutricia,1
"('SOP', 'síndrome de ovarios poliquísticos')",SOP,síndrome de ovarios poliquísticos,1
"('BPTR', 'biopsia prostática transrectal')",BPTR,biopsia prostática transrectal,1
"('CB', 'candidiasis bucal')",CB,candidiasis bucal,1
"('H.D.A.', 'hemorragias digestivas altas')",H.D.A.,hemorragias digestivas altas,1
"('ZBS', 'zona básica de salud')",ZBS,zona básica de salud,1
"('DRE', 'desnutrición relacionada con la enfermedad')",DRE,desnutrición relacionada con la enfermedad,1
"('BVS', 'biblioteca virtual en salud')",BVS,biblioteca virtual en salud,1
"('ECV', 'enfermedad cerebrovascular')",ECV,enfermedad cerebrovascular,2
"('SU', 'servicios de urgencias')",SU,servicios de urgencias,6
"('UCI', 'unidad de cuidados intensivos')",UCI,unidad de cuidados intensivos,3
"('SOCALPAR', 'sociedad castellano-leonesa y cántabra de patología respiratoria')",SOCALPAR,sociedad castellano-leonesa y cántabra de patología respiratoria,1
"('PPT', 'partos pretérmino')",PPT,partos pretérmino,1
"('QT', 'quimioterapia')",QT,quimioterapia,1
"('CrS', 'creatinina sérica')",CrS,creatinina sérica,1
"('AL', 'actividad laboral')",AL,actividad laboral,1
"('VHC', 'virus de hepatitis c')",VHC,virus de hepatitis c,2
"('UNITEC', 'universidad technológica de méxico')",UNITEC,universidad technológica de méxico,1
"('RCVG', 'red centinela de vigilancia de la gripe')",RCVG,red centinela de vigilancia de la gripe,1
"('TCGA', 'transposición corregida de las grandes arterias')",TCGA,transposición corregida de las grandes arterias,1
"('NPH', 'neuralgia posherpética')",NPH,neuralgia posherpética,1
"('SEM', 'sistema d’emergències mèdiques')",SEM,sistema d’emergències mèdiques,1
"('VEB', 'virus de epstein-barr')",VEB,virus de epstein-barr,1
"('CEAR', 'consorcio español para la artritis reumatoide')",CEAR,consorcio español para la artritis reumatoide,1
"('SIVFRENT-A', 'sistema de vigilancia de factores de riesgo de enfermedades no transmisibles')",SIVFRENT-A,sistema de vigilancia de factores de riesgo de enfermedades no transmisibles,1
"('IBP', 'inhibidores de bomba de protones')",IBP,inhibidores de bomba de protones,1
"('UCIP', 'unidad de cuidados intensivos pediatricos')",UCIP,unidad de cuidados intensivos pediatricos,1
"('HZ', 'herpes zoster')",HZ,herpes zoster,2
"('PMC', 'programa madre canguro')",PMC,programa madre canguro,1
"('LCR', 'liquido cefalorraquideo')",LCR,liquido cefalorraquideo,1
"('VRP', 'vitreorretinopatía proliferante')",VRP,vitreorretinopatía proliferante,1
"('TGP', 'transaminasa glutamico piruvica')",TGP,transaminasa glutamico piruvica,1
"('ECVs', 'enfermedades cardiovasculares')",ECVs,enfermedades cardiovasculares,1
"('IC', 'insuficiencia cardiaca')",IC,insuficiencia cardiaca,3
"('DCL', 'deterioro cognitivo leve')",DCL,deterioro cognitivo leve,3
"('DM', 'dieta mediterránea')",DM,dieta mediterránea,1
"('FR', 'factores de riesgo')",FR,factores de riesgo,1
"('EV', 'estilo de vida')",EV,estilo de vida,1
"('CHUC', 'complejo hospitalario universitario de canarias')",CHUC,complejo hospitalario universitario de canarias,1
"('R.T.U.', 'resección transuretral')",R.T.U.,resección transuretral,1
"('GEITDAH', 'grupo de especial interes en el trastorno por deficit de atencion/hiperactividad')",GEITDAH,grupo de especial interes en el trastorno por deficit de atencion/hiperactividad,1
"('COMESEM', 'corona metropolitana sudeste de madrid')",COMESEM,corona metropolitana sudeste de madrid,1
"('MRV', 'monitoreo rápido de vacunación')",MRV,monitoreo rápido de vacunación,1
"('FHD', 'fiebre hemorrágica por dengue')",FHD,fiebre hemorrágica por dengue,1
"('SED', 'sociedad española de diabetes')",SED,sociedad española de diabetes,1
"('IDP', 'inmunodeficiencias primarias')",IDP,inmunodeficiencias primarias,1
"('CIMEC-V', 'cuestionario de infl uencias del modelo estético corporal, versión para varones')",CIMEC-V,"cuestionario de infl uencias del modelo estético corporal, versión para varones",1
"('SB', 'síndrome de burnout')",SB,síndrome de burnout,1
"('EAD', 'encefalomielitis aguda diseminada')",EAD,encefalomielitis aguda diseminada,1
"('SCOFF', 'sick, control, one, fat, food')",SCOFF,"sick, control, one, fat, food",1
"('EPS', 'entidades promotoras de salud')",EPS,entidades promotoras de salud,2
"('INR', 'instituto nacional de rehabilitación')",INR,instituto nacional de rehabilitación,1
"('GCED', 'grupo catalán de estudio de la diabetes')",GCED,grupo catalán de estudio de la diabetes,1
"('SCAS', 'spence children anxiety scale')",SCAS,spence children anxiety scale,1
"('MT', 'megacolon tóxico')",MT,megacolon tóxico,1
"('RMM', 'razón de muerte materna')",RMM,razón de muerte materna,1
"('OR', 'odds ratios ajustadas')",OR,odds ratios ajustadas,1
"('DSM', 'desarrollo psicomotor')",DSM,desarrollo psicomotor,1
"('PPC', 'patología pulmonar crónica')",PPC,patología pulmonar crónica,1
"('AMB', 'años del área metropolitana de barranquilla')",AMB,años del área metropolitana de barranquilla,1
"('ATP III', 'adultos iii')",ATP III,adultos iii,1
"('HSV-2', 'herpes simple-2')",HSV-2,herpes simple-2,1
"('REM', 'razones de mortalidad estandarizadas')",REM,razones de mortalidad estandarizadas,1
"('DN', 'dolor neuropático')",DN,dolor neuropático,1
"('CVC', 'catéteres venosos centrales')",CVC,catéteres venosos centrales,1
"('IPM', 'intoxicación paralítica por mariscos')",IPM,intoxicación paralítica por mariscos,1
"('VPH-AR', 'virus de papiloma humano de alto riesgo')",VPH-AR,virus de papiloma humano de alto riesgo,1
"('IP', 'inhibidores de la proteasa')",IP,inhibidores de la proteasa,1
"('VIH-1', 'virus de inmunodeficiencia humana tipo 1')",VIH-1,virus de inmunodeficiencia humana tipo 1,1
"('EAs', 'efectos adversos')",EAs,efectos adversos,1
"('ICC', 'indice cintura-cadera')",ICC,indice cintura-cadera,1
"('TMFT', 'tasa de mortalidad fetal total')",TMFT,tasa de mortalidad fetal total,1
"('SBA', 'sindrome de boca ardiente')",SBA,sindrome de boca ardiente,1
"('REGITELL', 'registro de pacientes con ataque isquémico transitorio de lleida')",REGITELL,registro de pacientes con ataque isquémico transitorio de lleida,1
"('IISP', 'invasivas por streptococcus pyogenes')",IISP,invasivas por streptococcus pyogenes,1
"('SABE', 'salud, bienestar y envejecimiento')",SABE,"salud, bienestar y envejecimiento",2
"('AE', 'autoextracción')",AE,autoextracción,1
"('ADM', 'al patrón de dieta mediterránea')",ADM,al patrón de dieta mediterránea,1
"('TRS', 'trastornos respiratorios del sueño')",TRS,trastornos respiratorios del sueño,1
"('IRAB', 'ira baja')",IRAB,ira baja,1
"('IRT', 'insuficiencia renal terminal,')",IRT,"insuficiencia renal terminal,",1
"('RPC', 'recomendaciones para prevenir las caídas')",RPC,recomendaciones para prevenir las caídas,1
"('VGE+VGA', 'vge y después vga')",VGE+VGA,vge y después vga,1
"('EVA', 'escala visual analógica')",EVA,escala visual analógica,1
"('WISCI', 'walking index spinal cord injury')",WISCI,walking index spinal cord injury,1
"('RITA', 'radiofrecuencia intersticial')",RITA,radiofrecuencia intersticial,1
"('TC', 'tomografía computarizada')",TC,tomografía computarizada,1
"('TDAH', 'trastorno de deficit de atencion/hiperactividad')",TDAH,trastorno de deficit de atencion/hiperactividad,1
"('BA', 'bebidas azucaradas')",BA,bebidas azucaradas,1
"('RR', 'riesgo relativo')",RR,riesgo relativo,4
"('lp(a)', 'lipoproteína (a)')",lp(a),lipoproteína (a),1
"('IAH', 'indice de apnea/hipopnea')",IAH,indice de apnea/hipopnea,1
"('PAC', 'porcentaje anual de cambio')",PAC,porcentaje anual de cambio,1
"('MD', 'mediana')",MD,mediana,1
"('SNS', 'servicio nacional de salud')",SNS,servicio nacional de salud,1
"('NE', 'nutrición enteral')",NE,nutrición enteral,1
"('FIWOS', 'first international workshop on ocular sarcoidosis')",FIWOS,first international workshop on ocular sarcoidosis,1
"('PERSTEMI', 'peruvian registry of st-segment elevation myocardial infarction')",PERSTEMI,peruvian registry of st-segment elevation myocardial infarction,1
"('TDI', 'trastornos del desarrollo intelectual')",TDI,trastornos del desarrollo intelectual,2
"('UITB', 'unidad de investigación en tuberculosis de barcelona')",UITB,unidad de investigación en tuberculosis de barcelona,1
"('MORTAR', 'mortalidad de pacientes vih (+) chilenos: estudio caso-control')",MORTAR,mortalidad de pacientes vih (+) chilenos: estudio caso-control,1
"('ECPP', 'estudio chileno de prevalencia de patología psiquiátrica (dsm-iii-r/cidi)')",ECPP,estudio chileno de prevalencia de patología psiquiátrica (dsm-iii-r/cidi),1
"('RCE', 'relación cintura-estatura')",RCE,relación cintura-estatura,1
"('Aecosan', 'agencia española de consumo, seguridad alimentaria y nutrición')",Aecosan,"agencia española de consumo, seguridad alimentaria y nutrición",1
"('TMG', 'trastorno mental grave')",TMG,trastorno mental grave,1
"('IRCV', 'integrado de riesgo cardiovascular')",IRCV,integrado de riesgo cardiovascular,1
"('COR', 'característica operativa del receptor')",COR,característica operativa del receptor,3
"('EE', 'embarazo ectópico')",EE,embarazo ectópico,1
"('PALOC', 'perimetría automatizada de longitud de onda corta')",PALOC,perimetría automatizada de longitud de onda corta,1
"('MINSA', 'ministerio de salud')",MINSA,ministerio de salud,2
"('IAAS', 'infecciones asociadas a la atención en salud')",IAAS,infecciones asociadas a la atención en salud,2
"('ZNO', 'zona noroeste')",ZNO,zona noroeste,1
"('TRO', 'terapias de rehidratación oral')",TRO,terapias de rehidratación oral,1
"('RR', 'riesgos relativos')",RR,riesgos relativos,3
"('SIADH', 'secrecion inadecuada de adh')",SIADH,secrecion inadecuada de adh,1
"('AS', 'años de edad beneficiarios')",AS,años de edad beneficiarios,1
"('SRAS', 'síndrome respiratorio agudo severo')",SRAS,síndrome respiratorio agudo severo,1
"('NPT', 'nutrición parenteral total')",NPT,nutrición parenteral total,3
"('SUP', 'servicios de urgencias pediátricos')",SUP,servicios de urgencias pediátricos,1
"('EO', 'emergencias obstétricas')",EO,emergencias obstétricas,1
"('NAVM', 'neumonía asociada a ventilación mecánica')",NAVM,neumonía asociada a ventilación mecánica,1
"('ATM', 'articulación temporomandibular')",ATM,articulación temporomandibular,1
"('MAV', 'malformaciones arteriovenosas')",MAV,malformaciones arteriovenosas,2
"('BCS', 'bebidas carbonatadas')",BCS,bebidas carbonatadas,1
"('ITS-AC', 'its adquiridas en la comunidad')",ITS-AC,its adquiridas en la comunidad,1
"('ROC', 'receiver operating characteristic')",ROC,receiver operating characteristic,1
"('NICE', 'national institute for health and clinical excellence')",NICE,national institute for health and clinical excellence,1
"('SNC', 'sistema nervioso central')",SNC,sistema nervioso central,4
"('SNT', 'sindrome neurologico tardio')",SNT,sindrome neurologico tardio,1
"('MCC-Spain', 'multicase-control study in common tumours in spain')",MCC-Spain,multicase-control study in common tumours in spain,1
"('CPCNM', 'carcinoma de pulmón de células no microcelulares')",CPCNM,carcinoma de pulmón de células no microcelulares,1
"('ASA', 'american society of anesthesiologists')",ASA,american society of anesthesiologists,1
"('BLEE', 'betalactamasa de espectro extendido')",BLEE,betalactamasa de espectro extendido,1
"('Pt', 'puntuaciones típicas')",Pt,puntuaciones típicas,1
"('PG', 'puntuación de gleason')",PG,puntuación de gleason,1
"('AVB', 'atresia de vías biliares')",AVB,atresia de vías biliares,2
"('DE', 'disruptor endócrino')",DE,disruptor endócrino,1
"('IAMSEST', 'infarto agudo de miocardio sin elevación del segmento st')",IAMSEST,infarto agudo de miocardio sin elevación del segmento st,1
"('ANCA', 'anticitoplasma de neutrófilo')",ANCA,anticitoplasma de neutrófilo,1
"('TCV', 'tarjeta colorimétrica visual')",TCV,tarjeta colorimétrica visual,1
"('TMI-M', 'tasa de mortalidad infantil por microcefalia')",TMI-M,tasa de mortalidad infantil por microcefalia,1
"('CIA', 'consumo intensivo de alcohol')",CIA,consumo intensivo de alcohol,1
"('ODM', 'objetivos de desarrollo del milenio')",ODM,objetivos de desarrollo del milenio,1
"('E1', 'españa 0001')",E1,españa 0001,1
"('SAOS', 'sindrome de apnea obstructiva del sueño')",SAOS,sindrome de apnea obstructiva del sueño,2
"('ENAHO', 'encuesta nacional de hogares')",ENAHO,encuesta nacional de hogares,2
"('GHB', 'gamma-hidroxi-butirato')",GHB,gamma-hidroxi-butirato,1
"('PMR', 'patógenos multirresistentes')",PMR,patógenos multirresistentes,1
"('ECRAF', 'european consortium for rheumatoid arthritis familiar')",ECRAF,european consortium for rheumatoid arthritis familiar,1
"('ReDeGi', 'registro de demencias de girona')",ReDeGi,registro de demencias de girona,1
"('DE', 'desviación estándar')",DE,desviación estándar,1
"('CCI', 'consultivo de inmunizaciones')",CCI,consultivo de inmunizaciones,2
"('SILEX', 'sistema de información de lesiones de causa externa')",SILEX,sistema de información de lesiones de causa externa,1
"('WAST', 'woman abuse screening tool')",WAST,woman abuse screening tool,1
